Date,SHY,SOXX,SPY,TLT,XLB,XLE,XLF,XLI,XLP,XLU,XLV,XLY,^VIX
2011-08-12,68.18486785888672,13.656643867492676,90.95553588867188,70.22074890136719,12.708230972290039,20.141157150268555,7.9086408615112305,23.853118896484375,19.883806228637695,9.637449264526367,24.69301414489746,15.114398002624512,36.36000061035156
2011-08-15,68.16071319580078,13.920194625854492,92.8805923461914,69.50911712646484,12.911179542541504,20.820953369140625,8.16236400604248,24.21015167236328,20.166505813598633,9.965790748596191,25.106639862060547,15.33648681640625,31.8700008392334
2011-08-16,68.16071319580078,13.670809745788574,92.08747100830078,70.65983581542969,12.704541206359863,20.47503662109375,8.00146484375,23.86830711364746,20.213634490966797,9.953629493713379,25.08323097229004,15.25267505645752,32.849998474121094
2011-08-17,68.17684173583984,13.580124855041504,92.14905548095703,71.89702606201172,12.741438865661621,20.556251525878906,8.050970077514648,23.792335510253906,20.348247528076172,10.026593208312988,25.106639862060547,15.23172664642334,31.579999923706055
2011-08-18,68.16878509521484,12.795126914978027,88.17572021484375,73.37367248535156,11.99975872039795,19.3651123046875,7.661107063293457,22.4781436920166,19.984766006469727,9.908025741577148,24.279382705688477,14.477471351623535,42.66999816894531
2011-08-19,68.16878509521484,12.559919357299805,86.73578643798828,73.96562957763672,11.807879447937012,19.022207260131836,7.506402015686035,22.128700256347656,19.890533447265625,9.847223281860352,24.216949462890625,14.267953872680664,43.04999923706055
2011-08-22,68.16071319580078,12.636434555053711,86.80509185791016,73.77942657470703,11.807879447937012,18.868806838989258,7.413577556610107,22.21226692199707,19.95111846923828,9.822900772094727,24.20134162902832,14.309861183166504,42.439998626708984
2011-08-23,68.12859344482422,13.285400390625,89.66189575195312,72.7616958618164,12.224848747253418,19.720046997070312,7.654923915863037,22.994707107543945,20.361717224121094,9.999231338500977,24.989572525024414,14.86298656463623,36.27000045776367
2011-08-24,68.12859344482422,13.296730041503906,90.92475128173828,70.69303131103516,12.398274421691895,19.83736801147461,7.859137535095215,23.458093643188477,20.44922637939453,10.21508502960205,25.278343200683594,15.126967430114746,35.900001525878906
2011-08-25,68.16878509521484,12.948163986206055,89.5387191772461,71.45799255371094,12.261744499206543,19.419254302978516,7.834381580352783,23.01749610900879,20.139591217041016,10.047874450683594,24.84909439086914,14.825262069702148,39.7599983215332
2011-08-26,68.17684173583984,13.308066368103027,90.84004211425781,72.16305541992188,12.52004337310791,19.795249938964844,7.9024529457092285,23.496078491210938,20.307865142822266,10.032673835754395,25.161277770996094,15.135348320007324,35.59000015258789
2011-08-29,68.16071319580078,13.772831916809082,93.45043182373047,71.16535186767578,12.90010929107666,20.37276840209961,8.230433464050293,24.240541458129883,20.67134666442871,10.230289459228516,25.801231384277344,15.575329780578613,32.279998779296875
2011-08-30,68.17684173583984,13.770002365112305,93.69683074951172,72.30938720703125,13.007121086120605,20.493093490600586,8.174738883972168,24.445642471313477,20.725191116333008,10.236367225646973,25.8870792388916,15.646556854248047,32.88999938964844
2011-08-31,68.17684173583984,13.699150085449219,94.11263275146484,71.19194030761719,13.040325164794922,20.646495819091797,8.27994155883789,24.612770080566406,20.792509078979492,10.303253173828125,26.066579818725586,15.742938041687012,31.6200008392334
2011-09-01,68.1961669921875,13.475269317626953,93.1269760131836,72.7010498046875,12.86320686340332,20.49007797241211,8.094292640686035,24.21015167236328,20.718467712402344,10.236367225646973,25.89488410949707,15.550189971923828,31.81999969482422
2011-09-02,68.16394805908203,13.155040740966797,90.74762725830078,75.0628433227539,12.53480339050293,19.9185733795166,7.7601237297058105,23.435302734375,20.42230224609375,10.120841979980469,25.325159072875977,15.110213279724121,33.91999816894531
2011-09-06,68.17203521728516,13.06718635559082,90.08539581298828,75.84343719482422,12.468379974365234,19.702001571655273,7.623979568481445,23.192214965820312,20.341524124145508,10.072198867797852,25.387598037719727,15.064116477966309,37.0
2011-09-07,68.1558837890625,13.622634887695312,92.62650299072266,74.39569854736328,12.826313018798828,20.423908233642578,7.989086151123047,23.91388702392578,20.70500373840332,10.184685707092285,25.9963436126709,15.453813552856445,33.380001068115234
2011-09-08,68.1800765991211,13.56312370300293,91.66394805908203,75.0628433227539,12.65656852722168,20.186283111572266,7.815817356109619,23.556846618652344,20.65115737915039,10.178601264953613,25.715383529663086,15.244306564331055,34.31999969482422
2011-09-09,68.20418548583984,13.418593406677246,89.26144409179688,75.8634262084961,12.239606857299805,19.518524169921875,7.568287372589111,22.926334381103516,20.193443298339844,9.971868515014648,24.950551986694336,14.842028617858887,38.52000045776367
2011-09-12,68.1558837890625,13.806838035583496,89.83901977539062,75.9434814453125,12.158427238464355,19.611757278442383,7.654923915863037,22.9719181060791,20.213634490966797,10.05395793914795,25.036407470703125,15.018020629882812,38.59000015258789
2011-09-13,68.16394805908203,14.078893661499023,90.66291046142578,74.86274719238281,12.357683181762695,19.665904998779297,7.70443058013916,23.397314071655273,20.28767204284668,10.120841979980469,25.2939510345459,15.194015502929688,36.90999984741211
2011-09-14,68.16394805908203,14.441636085510254,91.9180908203125,75.49645233154297,12.549564361572266,19.909547805786133,7.797253131866455,23.807537078857422,20.529996871948242,10.190767288208008,25.535879135131836,15.4454345703125,34.599998474121094
2011-09-15,68.17203521728516,14.674016952514648,93.50434112548828,74.34229278564453,12.763579368591309,20.303590774536133,7.995275497436523,24.293716430664062,20.772321701049805,10.318452835083008,25.770009994506836,15.705233573913574,31.969999313354492
2011-09-16,68.18815612792969,14.693860054016113,94.05773162841797,74.88267517089844,12.805499076843262,20.259504318237305,8.020130157470703,24.42205238342285,20.9072208404541,10.43608283996582,25.908897399902344,15.880989074707031,30.979999542236328
2011-09-19,68.22030639648438,14.53798770904541,93.12118530273438,76.3104476928711,12.616311073303223,19.939409255981445,7.802694797515869,24.192873001098633,20.73096466064453,10.377730369567871,25.665658950805664,15.851553916931152,32.72999954223633
2011-09-20,68.18815612792969,14.3509521484375,93.01280975341797,76.63069915771484,12.467926979064941,19.815603256225586,7.777845859527588,24.017181396484375,20.77164077758789,10.528219223022461,25.901044845581055,15.767454147338867,32.86000061035156
2011-09-21,68.11563873291016,14.061891555786133,90.27279663085938,79.1658935546875,11.904073715209961,18.991209030151367,7.392681121826172,23.024106979370117,20.34454345703125,10.334732055664062,25.202720642089844,15.258699417114258,37.31999969482422
2011-09-22,68.12370300292969,13.58862590789795,87.35481262207031,82.1414566040039,11.236340522766113,17.91919708251953,7.181461334228516,22.160888671875,19.9581298828125,10.159671783447266,24.692699432373047,14.800390243530273,41.349998474121094
2011-09-23,68.13169860839844,13.835176467895508,87.88114166259766,80.61368560791016,11.217795372009277,17.725933074951172,7.256009101867676,22.39006233215332,19.998802185058594,10.261024475097656,24.70055389404297,15.023235321044922,41.25
2011-09-26,68.10753631591797,13.825515747070312,89.97096252441406,79.31937408447266,11.577624320983887,18.372159957885742,7.5790534019470215,22.95534324645996,20.385225296020508,10.343944549560547,25.10856056213379,15.376425743103027,39.02000045776367
2011-09-27,68.08341217041016,14.078390121459961,90.9771499633789,78.1051025390625,11.818746566772461,18.640920639038086,7.616326332092285,23.360227584838867,20.507244110107422,10.3808012008667,25.493038177490234,15.481545448303223,37.709999084472656
2011-09-28,68.05924224853516,13.686296463012695,89.11953735351562,78.0784912109375,11.295697212219238,18.030929565429688,7.398895263671875,22.764375686645508,20.120830535888672,10.276375770568848,25.053638458251953,15.21664810180664,41.08000183105469
2011-09-29,68.07534790039062,13.51013469696045,89.82390594482422,78.61884307861328,11.306825637817383,18.20305061340332,7.603903293609619,23.092849731445312,20.317428588867188,10.442227363586426,25.218416213989258,15.090506553649902,38.84000015258789
2011-09-30,68.10753631591797,13.047017097473145,87.57927703857422,80.59368133544922,10.891350746154785,17.668560028076172,7.336772441864014,22.32131004333496,20.107275009155273,10.325520515441895,24.896711349487305,14.657430648803711,42.959999084472656
2011-10-03,68.12288665771484,12.564002990722656,85.08695220947266,82.81158447265625,10.583456993103027,17.067628860473633,7.007516384124756,21.69490623474121,19.815767288208008,10.079818725585938,24.10422134399414,14.228556632995605,45.45000076293945
2011-10-04,68.08264923095703,13.064065933227539,86.95232391357422,81.76150512695312,10.995220184326172,17.626283645629883,7.287070274353027,22.298391342163086,20.005586624145508,10.030679702758789,24.363149642944336,14.67845630645752,40.81999969482422
2011-10-05,68.08264923095703,13.478886604309082,88.56224060058594,81.17292785644531,11.43294906616211,18.275524139404297,7.392681121826172,22.772008895874023,20.03270149230957,10.036820411682129,24.755477905273438,14.947551727294922,37.810001373291016
2011-10-06,68.0665054321289,13.643678665161133,90.16447448730469,79.67464447021484,11.722298622131348,18.61978530883789,7.622539043426514,23.23035430908203,20.269973754882812,10.21495246887207,25.053638458251953,15.29654598236084,36.27000045776367
2011-10-07,68.04230499267578,13.706186294555664,89.56072998046875,79.08604431152344,11.544239044189453,18.390274047851562,7.349195957183838,23.176877975463867,20.385225296020508,10.257951736450195,25.03009605407715,15.283924102783203,36.20000076293945
2011-10-10,67.98596954345703,14.092597007751465,92.5561752319336,77.96910095214844,12.030195236206055,19.22372817993164,7.728149890899658,23.986629486083984,20.703847885131836,10.457581520080566,25.602882385253906,15.801095008850098,33.02000045776367
2011-10-11,68.01813507080078,14.078390121459961,92.64905548095703,77.70819854736328,12.045034408569336,19.26298713684082,7.721933841705322,24.05537223815918,20.66317367553711,10.362371444702148,25.56365203857422,15.868374824523926,32.86000061035156
2011-10-12,68.01813507080078,14.183514595031738,93.46175384521484,76.57784271240234,12.163738250732422,19.365659713745117,7.920733451843262,24.360937118530273,20.82587242126465,10.337801933288574,25.579349517822266,16.01132583618164,31.260000228881836
2011-10-13,68.03427124023438,14.470480918884277,93.27599334716797,77.34031677246094,12.100675582885742,19.338478088378906,7.734361171722412,24.154687881469727,20.764863967895508,10.337801933288574,25.555810928344727,15.998717308044434,30.700000762939453
2011-10-14,68.0665054321289,14.635272979736328,94.87042999267578,76.2166748046875,12.41970157623291,20.111530303955078,7.827545166015625,24.590105056762695,20.92755889892578,10.43608283996582,25.799041748046875,16.2593994140625,28.239999771118164
2011-10-17,68.07453155517578,14.254547119140625,93.05928039550781,77.53426361083984,11.996809005737305,19.746145248413086,7.585267543792725,23.887319564819336,20.78519630432129,10.393086433410645,25.35179901123047,15.927239418029785,33.38999938964844
2011-10-18,68.07453155517578,14.541516304016113,94.87821960449219,77.05269622802734,12.304704666137695,20.380287170410156,7.945581436157227,24.5748291015625,20.941120147705078,10.466793060302734,25.54012107849121,16.250995635986328,31.559999465942383
