Date,XLC
2019-06-17,45.47773742675781
2019-06-18,45.73002624511719
2019-06-19,45.78609085083008
2019-06-20,46.07575988769531
2019-06-21,46.27058029174805
2019-06-24,46.38296890258789
2019-06-25,45.5212516784668
2019-06-26,45.34329605102539
2019-06-27,45.66175842285156
2019-06-28,46.101993560791016
2019-07-01,46.47663879394531
2019-07-02,46.90751266479492
2019-07-03,47.15103530883789
2019-07-05,47.21659851074219
2019-07-08,46.79511260986328
2019-07-09,47.08547592163086
2019-07-10,47.61936569213867
2019-07-11,47.6474609375
2019-07-12,47.9940185546875
2019-07-15,48.003387451171875
2019-07-16,47.8909912109375
2019-07-17,47.44139099121094
2019-07-18,47.057369232177734
2019-07-19,46.448543548583984
2019-07-22,46.626502990722656
2019-07-23,46.804466247558594
2019-07-24,47.21659851074219
2019-07-25,47.0948371887207
2019-07-26,48.443603515625
2019-07-29,48.1719856262207
2019-07-30,47.94718551635742
2019-07-31,47.56315994262695
2019-08-01,47.33837127685547
2019-08-02,46.87940979003906
2019-08-05,45.362030029296875
2019-08-06,46.0176887512207
2019-08-07,46.07387924194336
2019-08-08,47.00117111206055
2019-08-09,46.47663879394531
2019-08-12,45.9802131652832
2019-08-13,46.65460968017578
2019-08-14,44.99673843383789
2019-08-15,45.07167053222656
2019-08-16,45.65238952636719
2019-08-19,46.36424255371094
2019-08-20,46.055145263671875
2019-08-21,46.23312759399414
2019-08-22,46.13009262084961
2019-08-23,44.86561965942383
2019-08-26,45.53999328613281
2019-08-27,45.62430191040039
2019-08-28,45.736690521240234
2019-08-29,46.448543548583984
2019-08-30,46.39235305786133
2019-09-03,45.93339157104492
2019-09-04,46.823204040527344
2019-09-05,47.61936569213867
2019-09-06,47.516334533691406
2019-09-09,47.666194915771484
2019-09-10,47.73176574707031
2019-09-11,47.98465347290039
2019-09-12,48.12514877319336
2019-09-13,48.040855407714844
2019-09-16,47.862884521484375
2019-09-17,47.90972137451172
2019-09-18,47.853519439697266
2019-09-19,47.900352478027344
2019-09-20,47.58960723876953
2019-09-23,47.42061996459961
2019-09-24,46.70709991455078
2019-09-25,47.24224090576172
2019-09-26,46.782203674316406
2019-09-27,46.25645065307617
2019-09-30,46.49116516113281
2019-10-01,46.021759033203125
2019-10-02,45.32701110839844
2019-10-03,45.76826477050781
2019-10-04,46.38789749145508
2019-10-07,46.38789749145508
2019-10-08,45.63683319091797
2019-10-09,45.909088134765625
2019-10-10,46.17195129394531
2019-10-11,46.71648025512695
2019-10-14,46.613224029541016
2019-10-15,47.411224365234375
2019-10-16,47.4957160949707
2019-10-17,47.77735900878906
2019-10-18,47.22344970703125
2019-10-21,47.50510787963867
2019-10-22,47.04507827758789
2019-10-23,47.411224365234375
2019-10-24,46.876094818115234
2019-10-25,47.24224090576172
2019-10-28,47.68348693847656
2019-10-29,47.25163269042969
2019-10-30,47.38307189941406
2019-10-31,47.52389144897461
2019-11-01,47.83369827270508
2019-11-04,48.09657287597656
2019-11-05,48.115352630615234
2019-11-06,47.94635772705078
2019-11-07,48.24678421020508
2019-11-08,48.37822723388672
2019-11-11,48.15290069580078
2019-11-12,48.209228515625
2019-11-13,48.19045639038086
2019-11-14,48.40639877319336
2019-11-15,48.810081481933594
2019-11-18,48.979087829589844
2019-11-19,49.00724411010742
2019-11-20,48.70682907104492
2019-11-21,48.838253021240234
2019-11-22,48.85704040527344
2019-11-25,49.00724411010742
2019-11-26,49.1668586730957
2019-11-27,49.51420974731445
2019-11-29,49.3452262878418
2019-12-02,48.87580490112305
2019-12-03,48.781925201416016
2019-12-04,49.035404205322266
2019-12-05,49.24195861816406
2019-12-06,49.532989501953125
2019-12-09,49.3452262878418
2019-12-10,49.176239013671875
2019-12-11,49.401554107666016
2019-12-12,49.457889556884766
2019-12-13,49.3452262878418
2019-12-16,49.83342361450195
2019-12-17,49.78647994995117
2019-12-18,50.12446594238281
2019-12-19,50.58448791503906
2019-12-20,50.74163055419922
2019-12-23,50.609893798828125
2019-12-24,50.600494384765625
2019-12-26,50.98624801635742
2019-12-27,50.89216613769531
2019-12-30,50.365264892578125
2019-12-31,50.45935821533203
2020-01-02,51.05210876464844
2020-01-03,50.722816467285156
2020-01-06,51.400245666503906
2020-01-07,51.46609878540039
2020-01-08,51.833045959472656
2020-01-09,52.105899810791016
2020-01-10,51.89889907836914
2020-01-13,52.388160705566406
2020-01-14,52.25643539428711
2020-01-15,52.510475158691406
2020-01-16,52.91504669189453
2020-01-17,53.32903289794922
2020-01-21,53.28199768066406
2020-01-22,53.25376892089844
2020-01-23,53.03736877441406
2020-01-24,52.397579193115234
2020-01-27,51.579002380371094
2020-01-28,52.171749114990234
2020-01-29,52.08707046508789
2020-01-30,51.56018829345703
2020-01-31,50.722816467285156
2020-02-03,51.3249626159668
2020-02-04,51.861263275146484
2020-02-05,51.945945739746094
2020-02-06,52.59515380859375
2020-02-07,52.557518005371094
2020-02-10,52.868019104003906
2020-02-11,52.81155776977539
2020-02-12,53.49839401245117
2020-02-13,53.507808685302734
2020-02-14,53.573673248291016
2020-02-18,53.93120193481445
2020-02-19,54.175819396972656
2020-02-20,53.6207160949707
2020-02-21,52.802146911621094
2020-02-24,51.033294677734375
2020-02-25,49.669029235839844
2020-02-26,49.57492446899414
2020-02-27,47.61790084838867
2020-02-28,47.75901794433594
2020-03-02,49.41497039794922
2020-03-03,47.78726577758789
2020-03-04,49.50906753540039
2020-03-05,47.70257568359375
2020-03-06,46.874610900878906
2020-03-09,43.750885009765625
2020-03-10,45.980770111083984
2020-03-11,44.004920959472656
2020-03-12,39.87445831298828
2020-03-13,43.45922088623047
2020-03-16,38.55723190307617
2020-03-17,40.23199462890625
2020-03-18,38.89594268798828
2020-03-19,39.592201232910156
2020-03-20,37.842166900634766
2020-03-23,38.04313278198242
2020-03-24,40.383087158203125
2020-03-25,39.76035690307617
2020-03-26,42.024837493896484
2020-03-27,40.34534454345703
2020-03-30,41.81725311279297
2020-03-31,41.74177932739258
2020-04-01,40.08115768432617
2020-04-02,40.59066390991211
2020-04-03,39.76979446411133
2020-04-06,42.3928108215332
2020-04-07,42.704166412353516
2020-04-08,43.61940383911133
2020-04-09,43.94020462036133
2020-04-13,44.00624465942383
2020-04-14,45.308319091796875
2020-04-15,44.88372802734375
2020-04-16,45.06298828125
2020-04-17,45.676300048828125
2020-04-20,45.261138916015625
2020-04-21,43.836402893066406
2020-04-22,45.01582336425781
2020-04-23,45.33662796020508
2020-04-24,45.91217041015625
2020-04-27,46.289588928222656
2020-04-28,45.44984436035156
2020-04-29,47.64826202392578
2020-04-30,47.44069290161133
2020-05-01,46.780216217041016
2020-05-04,47.0538444519043
2020-05-05,47.299163818359375
2020-05-06,47.16707229614258
2020-05-07,48.05400085449219
2020-05-08,48.93147277832031
2020-05-11,48.95977783203125
2020-05-12,48.006813049316406
2020-05-13,47.18593978881836
2020-05-14,47.69545364379883
2020-05-15,48.355926513671875
2020-05-18,49.374942779541016
2020-05-19,49.365501403808594
2020-05-20,50.733619689941406
2020-05-21,50.37507629394531
2020-05-22,50.67700958251953
2020-05-26,50.81853485107422
2020-05-27,51.17708206176758
2020-05-28,50.69587707519531
2020-05-29,50.969505310058594
2020-06-01,51.554481506347656
2020-06-02,51.762062072753906
2020-06-03,51.92245864868164
2020-06-04,51.53561782836914
2020-06-05,52.375362396240234
2020-06-08,53.356632232666016
2020-06-09,53.224544525146484
2020-06-10,53.06414031982422
2020-06-11,50.62038803100586
2020-06-12,51.0638542175293
2020-06-15,51.88472366333008
2020-06-16,52.3093147277832
2020-06-17,52.375362396240234
2020-06-18,52.545204162597656
2020-06-19,52.40367126464844
2020-06-22,52.519004821777344
2020-06-23,52.85936737060547
2020-06-24,51.66810989379883
2020-06-25,51.895023345947266
2020-06-26,49.60706329345703
2020-06-29,50.52413558959961
2020-06-30,51.091392517089844
2020-07-01,52.35828399658203
2020-07-02,52.188114166259766
2020-07-06,53.237545013427734
2020-07-07,53.086273193359375
2020-07-08,53.55900192260742
2020-07-09,53.62517166137695
2020-07-10,54.55170440673828
2020-07-13,53.454994201660156
2020-07-14,53.98442840576172
2020-07-15,54.305877685546875
2020-07-16,54.40042495727539
2020-07-17,54.27751922607422
2020-07-20,54.92985534667969
2020-07-21,54.66514205932617
2020-07-22,54.72187423706055
2020-07-23,53.83317565917969
2020-07-24,53.74807357788086
2020-07-27,54.116798400878906
2020-07-28,53.55900192260742
2020-07-29,54.05060958862305
2020-07-30,54.2018928527832
2020-07-31,54.95823669433594
2020-08-03,55.0054931640625
2020-08-04,55.35531997680664
2020-08-05,55.27022171020508
2020-08-06,56.7261962890625
2020-08-07,56.66001510620117
2020-08-10,56.470924377441406
2020-08-11,55.629493713378906
2020-08-12,56.29128646850586
2020-08-13,56.57493209838867
2020-08-14,56.56547546386719
2020-08-17,56.63165283203125
2020-08-18,57.14219284057617
2020-08-19,56.981468200683594
2020-08-20,57.69054412841797
2020-08-21,57.435272216796875
2020-08-24,58.13490295410156
2020-08-25,58.68325424194336
2020-08-26,60.687583923339844
2020-08-27,59.950138092041016
2020-08-28,60.091957092285156
2020-08-31,59.80831527709961
2020-09-01,60.299949645996094
2020-09-02,61.58574295043945
2020-09-03,59.496334075927734
2020-09-04,58.409080505371094
2020-09-08,56.868019104003906
2020-09-09,57.548728942871094
2020-09-10,56.697837829589844
2020-09-11,56.5181999206543
2020-09-14,56.73564529418945
2020-09-15,57.74727249145508
2020-09-16,57.12328338623047
2020-09-17,56.073848724365234
2020-09-18,55.53495407104492
2020-09-21,54.885013580322266
2020-09-22,55.94614028930664
2020-09-23,54.61026382446289
2020-09-24,54.71446990966797
2020-09-25,55.443992614746094
2020-09-28,56.18299865722656
2020-09-29,56.239830017089844
2020-09-30,56.27774429321289
2020-10-01,57.08305358886719
2020-10-02,55.95561218261719
2020-10-05,56.8746223449707
2020-10-06,55.68085479736328
2020-10-07,56.08824920654297
2020-10-08,56.817779541015625
2020-10-09,57.15885925292969
2020-10-12,58.6652717590332
2020-10-13,58.722129821777344
2020-10-14,58.021018981933594
2020-10-15,57.57572937011719
2020-10-16,57.585205078125
2020-10-19,56.552494049072266
2020-10-20,56.95988845825195
2020-10-21,57.916805267333984
2020-10-22,58.295780181884766
2020-10-23,58.845306396484375
2020-10-26,57.5567741394043
2020-10-27,57.92628479003906
2020-10-28,55.65243911743164
2020-10-29,57.05463409423828
2020-10-30,56.08824920654297
2020-11-02,56.05983352661133
2020-11-03,56.89356994628906
2020-11-04,59.347434997558594
2020-11-05,60.49383544921875
2020-11-06,60.35172653198242
2020-11-09,59.84009552001953
2020-11-10,59.650611877441406
2020-11-11,60.190643310546875
2020-11-12,59.849578857421875
2020-11-13,60.740177154541016
2020-11-16,61.128597259521484
2020-11-17,60.910709381103516
2020-11-18,60.29487609863281
2020-11-19,60.664371490478516
2020-11-20,60.52225875854492
2020-11-23,60.550682067871094
2020-11-24,61.79182434082031
2020-11-25,61.7823486328125
2020-11-27,62.180274963378906
2020-11-30,61.962364196777344
2020-12-01,63.099281311035156
2020-12-02,63.686702728271484
2020-12-03,63.402469635009766
2020-12-04,63.459293365478516
2020-12-07,63.85723114013672
2020-12-08,63.76249694824219
2020-12-09,63.004554748535156
2020-12-10,63.042442321777344
2020-12-11,63.421417236328125
2020-12-14,63.22244644165039
2020-12-15,63.74352264404297
2020-12-16,63.686702728271484
2020-12-17,63.525638580322266
2020-12-18,63.58247756958008
2020-12-21,63.03873062133789
2020-12-22,62.45037078857422
2020-12-23,62.81098556518555
2020-12-24,62.87742233276367
2020-12-28,64.00664520263672
2020-12-29,63.94972229003906
2020-12-30,63.52268981933594
2020-12-31,64.0351333618164
2021-01-04,63.086185455322266
2021-01-05,63.313934326171875
2021-01-06,63.0102653503418
2021-01-07,63.845333099365234
2021-01-08,64.04461669921875
2021-01-11,62.90589141845703
2021-01-12,61.89049530029297
2021-01-13,62.1087532043457
2021-01-14,61.757652282714844
2021-01-15,61.95692825317383
2021-01-19,63.076698303222656
2021-01-20,65.05998992919922
2021-01-21,65.29723358154297
2021-01-22,65.32571411132812
2021-01-25,65.70527648925781
2021-01-26,66.59729766845703
2021-01-27,64.44317626953125
2021-01-28,64.67093658447266
2021-01-29,63.46574020385742
2021-02-01,64.65193939208984
2021-02-02,65.63883972167969
2021-02-03,66.5213851928711
2021-02-04,66.91992950439453
2021-02-05,67.76448822021484
2021-02-08,68.03021240234375
2021-02-09,68.25794982910156
2021-02-10,68.90322875976562
2021-02-11,68.9791488647461
2021-02-12,69.27333068847656
2021-02-16,69.6054458618164
2021-02-17,69.80473327636719
2021-02-18,69.46311950683594
2021-02-19,68.7798843383789
2021-02-22,68.50469207763672
2021-02-23,69.03608703613281
2021-02-24,69.1594467163086
2021-02-25,67.65062713623047
2021-02-26,67.91633605957031
2021-03-01,69.65290069580078
2021-03-02,69.14048767089844
2021-03-03,68.153564453125
2021-03-04,68.03021240234375
2021-03-05,69.62443542480469
2021-03-08,68.6944808959961
2021-03-09,69.46311950683594
2021-03-10,69.75730895996094
2021-03-11,71.07633972167969
2021-03-12,70.87704467773438
2021-03-15,71.3800048828125
2021-03-16,72.12969207763672
2021-03-17,72.13915252685547
2021-03-18,70.9434814453125
2021-03-19,71.560302734375
2021-03-22,72.16204833984375
2021-03-23,71.62969970703125
2021-03-24,69.82349395751953
2021-03-25,69.48126983642578
2021-03-26,68.72076416015625
2021-03-29,69.42424011230469
2021-03-30,69.42424011230469
2021-03-31,69.6999282836914
2021-04-01,70.8977279663086
2021-04-05,72.39021301269531
2021-04-06,72.57080841064453
2021-04-07,73.13168334960938
2021-04-08,73.14119720458984
2021-04-09,73.12217712402344
2021-04-12,72.82747650146484
2021-04-13,72.92253875732422
2021-04-14,72.17154693603516
2021-04-15,73.09365844726562
2021-04-16,73.04613494873047
2021-04-19,72.63735961914062
2021-04-20,72.24761199951172
2021-04-21,72.3711929321289
2021-04-22,71.83882904052734
2021-04-23,72.6753921508789
2021-04-26,72.82747650146484
2021-04-27,72.53279876708984
2021-04-28,73.1982192993164
2021-04-29,75.22303771972656
2021-04-30,74.19639587402344
2021-05-03,73.80663299560547
2021-05-04,73.14119720458984
2021-05-05,72.99858093261719
2021-05-06,73.85418701171875
2021-05-07,74.41503143310547
2021-05-10,72.98908996582031
2021-05-11,72.77993774414062
2021-05-12,71.35400390625
2021-05-13,71.86734771728516
2021-05-14,73.28377532958984
2021-05-17,72.70391845703125
2021-05-18,71.96241760253906
2021-05-19,72.07649230957031
2021-05-20,73.31230926513672
2021-05-21,73.06513214111328
2021-05-24,74.3960189819336
2021-05-25,74.37701416015625
2021-05-26,74.86182403564453
2021-05-27,75.14702606201172
2021-05-28,74.89984893798828
2021-06-01,74.94739532470703
2021-06-02,74.71923828125
2021-06-03,74.21541595458984
2021-06-04,75.28009796142578
2021-06-07,75.66986846923828
2021-06-08,75.45123291015625
2021-06-09,75.37516784667969
2021-06-10,75.78392791748047
2021-06-11,75.86946868896484
2021-06-14,76.37330627441406
2021-06-15,75.93601989746094
2021-06-16,75.27058410644531
2021-06-17,75.58429718017578
2021-06-18,74.70022583007812
2021-06-21,75.4249496459961
2021-06-22,76.0725326538086
2021-06-23,75.99633026123047
2021-06-24,76.7105941772461
2021-06-25,76.80584716796875
2021-06-28,77.67244720458984
2021-06-29,77.25344848632812
2021-06-30,77.11056518554688
2021-07-01,77.68199157714844
2021-07-02,78.22480010986328
2021-07-06,78.03433990478516
2021-07-07,77.9200439453125
2021-07-08,77.06295013427734
2021-07-09,77.74864196777344
2021-07-12,78.30101776123047
2021-07-13,78.10100555419922
2021-07-14,78.04387664794922
2021-07-15,77.49152374267578
2021-07-16,77.00582122802734
2021-07-19,75.83442687988281
2021-07-20,76.6915512084961
2021-07-21,77.3296127319336
2021-07-22,77.59626770019531
2021-07-23,79.5199966430664
2021-07-26,79.92949676513672
2021-07-27,78.97715759277344
2021-07-28,79.5961685180664
2021-07-29,78.73908233642578
2021-07-30,78.47241973876953
2021-08-02,78.29147338867188
2021-08-03,77.93910217285156
2021-08-04,78.15815734863281
2021-08-05,78.87242126464844
2021-08-06,78.87242126464844
2021-08-09,78.72954559326172
2021-08-10,78.8819351196289
2021-08-11,79.03430938720703
2021-08-12,79.17713165283203
2021-08-13,79.22476959228516
2021-08-16,79.35807800292969
2021-08-17,78.70097351074219
2021-08-18,78.10100555419922
2021-08-19,78.11051940917969
2021-08-20,78.78668212890625
2021-08-23,79.7390365600586
2021-08-24,79.99613952636719
2021-08-25,80.11996459960938
2021-08-26,79.42476654052734
2021-08-27,80.68183898925781
2021-08-30,81.23419189453125
2021-08-31,81.5389175415039
2021-09-01,81.94844818115234
2021-09-02,81.39610290527344
2021-09-03,81.39610290527344
2021-09-07,81.58655548095703
2021-09-08,81.16754150390625
2021-09-09,80.76753997802734
2021-09-10,80.24375915527344
2021-09-13,80.44375610351562
2021-09-14,79.74854278564453
2021-09-15,80.1390151977539
2021-09-16,80.06281280517578
2021-09-17,79.17713165283203
2021-09-20,77.58592987060547
2021-09-21,77.26156616210938
2021-09-22,77.22343444824219
2021-09-23,78.01522827148438
2021-09-24,78.65436553955078
2021-09-27,78.64482116699219
2021-09-28,76.72736358642578
2021-09-29,76.66058349609375
2021-09-30,76.4220962524414
2021-10-01,77.70994567871094
2021-10-04,76.03096771240234
2021-10-05,77.16618347167969
2021-10-06,77.29973602294922
2021-10-07,77.63362884521484
2021-10-08,77.25202941894531
2021-10-11,76.08821868896484
2021-10-12,75.38227081298828
2021-10-13,75.73526763916016
2021-10-14,76.80369567871094
2021-10-15,76.62242126464844
2021-10-18,77.21390533447266
2021-10-19,77.95796966552734
2021-10-20,78.11060333251953
2021-10-21,78.33955383300781
2021-10-22,76.67967987060547
2021-10-25,77.0135726928711
2021-10-26,76.32669830322266
2021-10-27,76.11683654785156
2021-10-28,76.36485290527344
2021-10-29,76.60334777832031
2021-11-01,76.72736358642578
2021-11-02,76.73690795898438
2021-11-03,77.0135726928711
2021-11-04,77.31884002685547
2021-11-05,77.93888854980469
2021-11-08,77.595458984375
2021-11-09,77.4046859741211
2021-11-10,76.52703094482422
2021-11-11,76.37439727783203
2021-11-12,77.49054718017578
2021-11-15,77.70994567871094
2021-11-16,77.12802124023438
2021-11-17,76.83230590820312
2021-11-18,76.27900695800781
2021-11-19,76.02143859863281
2021-11-22,75.0960922241211
2021-11-23,74.895751953125
2021-11-24,75.00069427490234
2021-11-26,73.62698364257812
2021-11-29,74.25658416748047
2021-11-30,71.90030670166016
2021-12-01,70.2403793334961
2021-12-02,71.42332458496094
2021-12-03,71.26113891601562
2021-12-06,72.43453979492188
2021-12-07,73.17861938476562
2021-12-08,73.71283721923828
2021-12-09,73.13093566894531
2021-12-10,73.1690673828125
2021-12-13,72.78748321533203
2021-12-14,72.59669494628906
2021-12-15,73.35987091064453
2021-12-16,73.25493621826172
2021-12-17,72.95921325683594
2021-12-20,72.44969940185547
2021-12-21,73.82624816894531
2021-12-22,74.00787353515625
2021-12-23,74.66744232177734
2021-12-27,75.3939437866211
2021-12-28,75.35572814941406
2021-12-29,74.98291778564453
2021-12-30,75.29834747314453
2021-12-31,74.25640106201172
2022-01-03,74.7726058959961
2022-01-04,74.61011505126953
2022-01-05,72.73648071289062
2022-01-06,73.06148529052734
2022-01-07,73.07105255126953
2022-01-10,72.6122055053711
2022-01-11,73.52033996582031
2022-01-12,73.61592864990234
2022-01-13,72.85120391845703
2022-01-14,73.18576049804688
2022-01-18,72.29674530029297
2022-01-19,72.1724853515625
2022-01-20,71.45553588867188
2022-01-21,69.03704071044922
2022-01-24,69.54368591308594
2022-01-25,68.11934661865234
2022-01-26,67.12519073486328
2022-01-27,67.20166015625
2022-01-28,69.12307739257812
2022-01-31,70.69078826904297
2022-02-01,71.3025894165039
2022-02-02,72.7269058227539
2022-02-03,67.86124420166016
2022-02-04,68.03330993652344
2022-02-07,66.84796142578125
2022-02-08,66.81929016113281
2022-02-09,68.70246887207031
2022-02-10,67.71785736083984
2022-02-11,66.25527954101562
2022-02-14,66.26485443115234
2022-02-15,67.19209289550781
2022-02-16,66.72370147705078
2022-02-17,64.9456787109375
2022-02-18,64.43903350830078
2022-02-22,63.77946090698242
2022-02-23,62.70880889892578
2022-02-24,64.46771240234375
2022-02-25,65.50965881347656
2022-02-28,65.43319702148438
2022-03-01,64.6111068725586
2022-03-02,65.16552734375
