time,AdrActCnt,TxCnt,HashRate,BlkCnt
2012-03-05T00:00:00.000000000Z,16264,6857,10.7902053903333,145
2012-03-06T00:00:00.000000000Z,15360,6299,10.1948837136252,137
2012-03-07T00:00:00.000000000Z,15193,6466,11.4599422766298,154
2012-03-08T00:00:00.000000000Z,15555,6386,11.6087726958068,156
2012-03-09T00:00:00.000000000Z,15970,6419,12.5017552108689,168
2012-03-10T00:00:00.000000000Z,13042,5208,12.2785095821034,165
2012-03-11T00:00:00.000000000Z,12053,4897,9.97163808485969,134
2012-03-12T00:00:00.000000000Z,15290,6280,12.3529247916919,166
2012-03-13T00:00:00.000000000Z,16216,7170,11.9064335341608,160
2012-03-14T00:00:00.000000000Z,16391,6742,10.1948837136252,137
2012-03-15T00:00:00.000000000Z,14920,6188,9.00424036020913,121
2012-03-16T00:00:00.000000000Z,16092,6631,11.392852670267,153
2012-03-17T00:00:00.000000000Z,16492,6872,12.6617048492277,170
2012-03-18T00:00:00.000000000Z,13966,5888,11.9168986816261,160
2012-03-19T00:00:00.000000000Z,15579,6620,10.6507281967033,143
2012-03-20T00:00:00.000000000Z,15537,6384,11.9168986816261,160
2012-03-21T00:00:00.000000000Z,16079,6818,11.7679374481057,158
2012-03-22T00:00:00.000000000Z,15782,6463,11.7679374481057,158
2012-03-23T00:00:00.000000000Z,14184,6013,9.38455771178052,126
2012-03-24T00:00:00.000000000Z,13792,6176,13.70443348387,184
2012-03-25T00:00:00.000000000Z,14501,6055,11.6934568313456,157
2012-03-26T00:00:00.000000000Z,16361,6660,11.2465731307846,151
2012-03-27T00:00:00.000000000Z,15179,6410,11.6189762145854,156
2012-03-28T00:00:00.000000000Z,15846,6895,11.1720925140244,150
2012-03-29T00:00:00.000000000Z,17441,7638,11.2031044531912,141
2012-03-30T00:00:00.000000000Z,15053,6632,12.4518874670767,154
2012-03-31T00:00:00.000000000Z,14120,6047,13.7455900610586,170
2012-04-01T00:00:00.000000000Z,12842,5424,11.4816105215902,142
2012-04-02T00:00:00.000000000Z,14925,6396,9.37934380636944,116
2012-04-03T00:00:00.000000000Z,18598,7548,10.7539028124753,133
2012-04-04T00:00:00.000000000Z,16652,7076,11.0773284609708,137
2012-04-05T00:00:00.000000000Z,16870,6897,9.46020021849331,117
2012-04-06T00:00:00.000000000Z,15543,6593,10.9964720488469,136
2012-04-07T00:00:00.000000000Z,14271,5828,10.4304771639798,129
2012-04-08T00:00:00.000000000Z,13664,5697,12.1284618185812,150
2012-04-09T00:00:00.000000000Z,15395,6533,11.8050361700857,146
2012-04-10T00:00:00.000000000Z,17407,8345,11.8858925822095,147
2012-04-11T00:00:00.000000000Z,18806,7994,11.4007541094663,141
2012-04-12T00:00:00.000000000Z,18394,7840,10.1744659550845,127
2012-04-13T00:00:00.000000000Z,16330,7186,9.64793609350192,123
2012-04-14T00:00:00.000000000Z,17049,7885,10.9029521707054,139
2012-04-15T00:00:00.000000000Z,16157,7082,8.39292001629841,107
2012-04-16T00:00:00.000000000Z,18862,8371,11.7657757237828,150
2012-04-17T00:00:00.000000000Z,18828,7776,10.5891981514045,135
2012-04-18T00:00:00.000000000Z,19340,8396,10.1970056272785,130
2012-04-19T00:00:00.000000000Z,17558,7639,12.3148452575594,157
2012-04-20T00:00:00.000000000Z,19264,8095,12.0795297430837,154
2012-04-21T00:00:00.000000000Z,16495,7180,12.0795297430837,154
2012-04-22T00:00:00.000000000Z,14447,6080,10.9813906755306,140
2012-04-23T00:00:00.000000000Z,17264,7218,10.5891981514045,135
2012-04-24T00:00:00.000000000Z,17187,7455,10.8245136658802,138
2012-04-25T00:00:00.000000000Z,17264,7366,9.9616901128028,127
2012-04-26T00:00:00.000000000Z,19928,10049,12.1579682479089,155
2012-04-27T00:00:00.000000000Z,16191,6873,10.2376953938086,135
2012-04-28T00:00:00.000000000Z,15943,7303,11.3988447025059,152
2012-04-29T00:00:00.000000000Z,16232,7661,13.4236394851879,179
2012-04-30T00:00:00.000000000Z,18877,9138,13.4236394851879,179
2012-05-01T00:00:00.000000000Z,20427,10211,12.7487078909606,170
2012-05-02T00:00:00.000000000Z,19907,9777,11.2488599037887,150
2012-05-03T00:00:00.000000000Z,22009,13786,11.7738066992989,157
2012-05-04T00:00:00.000000000Z,22962,14435,12.0737762967332,161
2012-05-05T00:00:00.000000000Z,19627,12393,12.5237306928848,167
2012-05-06T00:00:00.000000000Z,22444,11029,12.298753494809,164
2012-05-07T00:00:00.000000000Z,25802,18309,12.7487078909606,170
2012-05-08T00:00:00.000000000Z,23419,17280,13.1986622871121,176
2012-05-09T00:00:00.000000000Z,25272,17387,13.3085059314025,166
2012-05-10T00:00:00.000000000Z,22041,13336,11.1144094560379,129
2012-05-11T00:00:00.000000000Z,24667,16983,12.320624435763,143
2012-05-12T00:00:00.000000000Z,22910,18144,11.0282512432004,128
2012-05-13T00:00:00.000000000Z,20661,15185,12.0621497972505,140
2012-05-14T00:00:00.000000000Z,32619,28372,11.975991584413,139
2012-05-15T00:00:00.000000000Z,27730,22976,11.2005676688754,130
2012-05-16T00:00:00.000000000Z,25132,16700,10.4251437533379,121
2012-05-17T00:00:00.000000000Z,22883,17558,9.99435268915038,116
2012-05-18T00:00:00.000000000Z,26196,24246,12.492940861438,145
2012-05-19T00:00:00.000000000Z,32917,36838,12.837573712788,149
2012-05-20T00:00:00.000000000Z,28225,29021,11.8898333715755,138
2012-05-21T00:00:00.000000000Z,30487,31704,10.8559348175254,126
2012-05-22T00:00:00.000000000Z,27919,23837,9.90819447631288,115
2012-05-23T00:00:00.000000000Z,28839,26490,11.2005676688754,130
2012-05-24T00:00:00.000000000Z,28799,27026,10.5224859427787,125
2012-05-25T00:00:00.000000000Z,30265,28930,9.57022460788025,121
2012-05-26T00:00:00.000000000Z,24989,22572,11.2311726803223,142
2012-05-27T00:00:00.000000000Z,26493,26589,12.5757496913468,159
2012-05-28T00:00:00.000000000Z,29737,29730,11.2311726803223,142
2012-05-29T00:00:00.000000000Z,34480,30163,9.96568843465216,126
2012-05-30T00:00:00.000000000Z,28755,25386,10.3611522614241,131
2012-05-31T00:00:00.000000000Z,28044,20325,10.9148016189047,138
2012-06-01T00:00:00.000000000Z,28549,26690,12.0221003338661,152
2012-06-02T00:00:00.000000000Z,21002,12938,12.6548424567012,160
2012-06-03T00:00:00.000000000Z,31043,34668,12.1011930992205,153
2012-06-04T00:00:00.000000000Z,42162,45794,12.2593786299292,155
2012-06-05T00:00:00.000000000Z,39781,42459,11.6266365070942,147
2012-06-06T00:00:00.000000000Z,25187,17186,12.1011930992205,153
2012-06-07T00:00:00.000000000Z,34826,32767,10.9793693798666,139
2012-06-08T00:00:00.000000000Z,28664,23931,11.0967278712018,141
2012-06-09T00:00:00.000000000Z,31108,33081,13.4577338012448,171
2012-06-10T00:00:00.000000000Z,33266,39755,13.0642328129043,166
2012-06-11T00:00:00.000000000Z,32475,32626,11.0180276735337,140
2012-06-12T00:00:00.000000000Z,24995,19904,12.2772308362233,156
2012-06-13T00:00:00.000000000Z,46530,54952,11.8050296502147,150
2012-06-14T00:00:00.000000000Z,49894,61850,12.2772308362233,156
2012-06-15T00:00:00.000000000Z,49687,55702,12.5133314292276,159
2012-06-16T00:00:00.000000000Z,39061,42429,12.2772308362233,156
2012-06-17T00:00:00.000000000Z,39723,43477,12.9068324175681,164
2012-06-18T00:00:00.000000000Z,36797,38035,13.7725345919172,175
2012-06-19T00:00:00.000000000Z,36392,36798,11.5689290572104,147
2012-06-20T00:00:00.000000000Z,32748,32390,11.7465395634511,145
2012-06-21T00:00:00.000000000Z,29558,26539,11.6726201299774,136
2012-06-22T00:00:00.000000000Z,28511,22303,11.8442763083594,138
2012-06-23T00:00:00.000000000Z,30627,22288,14.0758066273256,164
2012-06-24T00:00:00.000000000Z,28191,22145,11.2434796840223,131
2012-06-25T00:00:00.000000000Z,34552,28753,13.2175257354155,154
2012-06-26T00:00:00.000000000Z,36059,30324,12.7883852894605,149
2012-06-27T00:00:00.000000000Z,38748,30153,13.9899785381346,163
2012-06-28T00:00:00.000000000Z,33425,26980,11.7584482191684,137
2012-06-29T00:00:00.000000000Z,33393,23076,12.5309010218875,146
2012-06-30T00:00:00.000000000Z,31588,22016,11.3293077732133,132
2012-07-01T00:00:00.000000000Z,32067,19380,12.1875886651234,142
2012-07-02T00:00:00.000000000Z,36621,25297,13.0458695570335,152
2012-07-03T00:00:00.000000000Z,33766,21483,13.7324942705616,160
2012-07-04T00:00:00.000000000Z,31437,22996,12.9793743590605,150
2012-07-05T00:00:00.000000000Z,28191,22021,12.5373999161985,144
2012-07-06T00:00:00.000000000Z,29504,24275,13.4951179653525,155
2012-07-07T00:00:00.000000000Z,31952,25224,14.4528360145065,166
2012-07-08T00:00:00.000000000Z,26508,20324,13.3209874109609,153
2012-07-09T00:00:00.000000000Z,32749,25585,14.1916401829191,163
2012-07-10T00:00:00.000000000Z,37181,34925,13.0597915793734,150
2012-07-11T00:00:00.000000000Z,34994,30678,11.6667471442402,134
2012-07-12T00:00:00.000000000Z,34534,24401,13.0597915793734,150
2012-07-13T00:00:00.000000000Z,31537,24416,14.1916401829191,163
2012-07-14T00:00:00.000000000Z,29266,22094,14.0175096285274,161
2012-07-15T00:00:00.000000000Z,30708,26420,12.1891388074152,140
2012-07-16T00:00:00.000000000Z,36788,31205,13.0597915793734,150
2012-07-17T00:00:00.000000000Z,40504,35090,15.3751753244013,172
2012-07-18T00:00:00.000000000Z,34020,32359,14.3807163259464,155
2012-07-19T00:00:00.000000000Z,36644,31374,12.5251400258242,135
2012-07-20T00:00:00.000000000Z,35675,36266,13.7312646209036,148
2012-07-21T00:00:00.000000000Z,36149,34801,13.0818129158609,141
2012-07-22T00:00:00.000000000Z,40800,36295,14.3807163259464,155
2012-07-23T00:00:00.000000000Z,40413,30831,13.0818129158609,141
2012-07-24T00:00:00.000000000Z,38712,28962,14.937389215983,161
2012-07-25T00:00:00.000000000Z,30961,25971,14.8446104009769,160
2012-07-26T00:00:00.000000000Z,30559,30352,15.6796197360319,169
2012-07-27T00:00:00.000000000Z,32339,27153,16.5146290710868,178
2012-07-28T00:00:00.000000000Z,38741,35261,14.1951586959342,153
2012-07-29T00:00:00.000000000Z,35848,34002,15.4012832910135,166
2012-07-30T00:00:00.000000000Z,36116,34268,17.107819605368,176
2012-07-31T00:00:00.000000000Z,59564,42334,13.1616509655561,130
2012-08-01T00:00:00.000000000Z,40578,30125,13.5666248414194,134
2012-08-02T00:00:00.000000000Z,42075,32700,16.7051723793597,165
2012-08-03T00:00:00.000000000Z,35901,27161,16.4014419724622,162
2012-08-04T00:00:00.000000000Z,36278,29498,15.7939811586673,156
2012-08-05T00:00:00.000000000Z,37911,33661,14.0728421862485,139
2012-08-06T00:00:00.000000000Z,42822,35256,14.1740856552143,140
2012-08-07T00:00:00.000000000Z,39049,28891,16.6039289103939,164
2012-08-08T00:00:00.000000000Z,51432,39210,16.8064158483255,166
2012-08-09T00:00:00.000000000Z,40939,30722,17.2113897241888,170
2012-08-10T00:00:00.000000000Z,38295,27804,15.7939811586673,156
2012-08-11T00:00:00.000000000Z,38485,32867,17.0089027862571,168
2012-08-12T00:00:00.000000000Z,39111,35435,16.7492424416468,159
2012-08-13T00:00:00.000000000Z,48601,48327,17.4253660953909,160
2012-08-14T00:00:00.000000000Z,43606,34764,17.0986404811023,157
2012-08-15T00:00:00.000000000Z,51932,53290,18.1877258620642,167
2012-08-16T00:00:00.000000000Z,60615,45271,16.7719148668137,154
2012-08-17T00:00:00.000000000Z,57279,40937,15.0293782572746,138
2012-08-18T00:00:00.000000000Z,51215,36612,16.4451892525251,151
2012-08-19T00:00:00.000000000Z,57927,36477,19.8213539335071,182
2012-08-20T00:00:00.000000000Z,48984,36124,18.9500856287376,174
2012-08-21T00:00:00.000000000Z,55539,43951,18.8411770906414,173
2012-08-22T00:00:00.000000000Z,47300,35809,16.9897319430061,156
2012-08-23T00:00:00.000000000Z,43521,31347,17.9699087858718,165
2012-08-24T00:00:00.000000000Z,44584,31774,16.1184636382365,148
2012-08-25T00:00:00.000000000Z,36374,33245,16.6683515004119,138
2012-08-26T00:00:00.000000000Z,35110,29534,21.7171753686244,179
2012-08-27T00:00:00.000000000Z,38660,33439,17.5921252986064,145
2012-08-28T00:00:00.000000000Z,41047,29880,18.3200753109625,151
2012-08-29T00:00:00.000000000Z,37982,33639,20.3826003459715,168
2012-08-30T00:00:00.000000000Z,34760,33891,18.6840503171406,154
2012-08-31T00:00:00.000000000Z,49678,41055,16.9855002883096,140
2012-09-01T00:00:00.000000000Z,43598,39830,19.533325331556,161
2012-09-02T00:00:00.000000000Z,34468,33159,19.8973003377341,164
2012-09-03T00:00:00.000000000Z,33612,39211,19.0480253233186,157
2012-09-04T00:00:00.000000000Z,45525,38664,18.5627253150812,153
2012-09-05T00:00:00.000000000Z,41507,41167,21.8385003706838,180
2012-09-06T00:00:00.000000000Z,47563,42634,21.23785242716,171
2012-09-07T00:00:00.000000000Z,43748,33412,22.4988708229396,168
2012-09-08T00:00:00.000000000Z,34331,31125,19.4186682697991,145
2012-09-09T00:00:00.000000000Z,39703,31477,21.2935741717107,159
2012-09-10T00:00:00.000000000Z,37639,33327,20.0882775204818,150
2012-09-11T00:00:00.000000000Z,45390,38563,19.4186682697991,145
2012-09-12T00:00:00.000000000Z,33567,27125,20.7578867711645,155
2012-09-13T00:00:00.000000000Z,35024,28981,17.4098405177509,130
2012-09-14T00:00:00.000000000Z,38529,36349,21.6953397221203,162
2012-09-15T00:00:00.000000000Z,30133,27311,19.2847464196625,144
2012-09-16T00:00:00.000000000Z,31184,27407,21.5614178719838,161
2012-09-17T00:00:00.000000000Z,33989,25027,22.4988708229396,168
2012-09-18T00:00:00.000000000Z,37898,31836,22.3649489728031,167
2012-09-19T00:00:00.000000000Z,42928,32089,19.0351771110027,141
2012-09-20T00:00:00.000000000Z,47916,31563,21.641333928865,152
2012-09-21T00:00:00.000000000Z,38617,29815,24.0617462761722,169
2012-09-22T00:00:00.000000000Z,27311,21921,22.3532199133671,157
2012-09-23T00:00:00.000000000Z,28683,27780,22.4955971102675,158
2012-09-24T00:00:00.000000000Z,33444,28779,21.7837111257654,153
2012-09-25T00:00:00.000000000Z,45705,26055,19.7904303691594,139
2012-09-26T00:00:00.000000000Z,46624,30884,19.9328075660599,140
2012-09-27T00:00:00.000000000Z,41321,27590,22.9227287009688,161
2012-09-28T00:00:00.000000000Z,51687,34556,22.4955971102675,158
2012-09-29T00:00:00.000000000Z,36991,22315,23.9193690792718,168
2012-09-30T00:00:00.000000000Z,35060,20957,22.637974307168,159
2012-10-01T00:00:00.000000000Z,38102,24494,18.651412793956,131
2012-10-02T00:00:00.000000000Z,53731,32678,20.7870707474624,146
2012-10-03T00:00:00.000000000Z,51360,26832,20.1292814841239,133
2012-10-04T00:00:00.000000000Z,50714,33436,19.8918728957344,131
2012-10-05T00:00:00.000000000Z,43691,34792,20.6511046856479,136
2012-10-06T00:00:00.000000000Z,39632,33917,23.5361854873193,155
2012-10-07T00:00:00.000000000Z,43095,33485,18.9807947478382,125
2012-10-08T00:00:00.000000000Z,47823,38551,27.0286517209215,178
2012-10-09T00:00:00.000000000Z,52626,35043,21.5621828335441,142
2012-10-10T00:00:00.000000000Z,47176,31581,22.6251073394231,149
2012-10-11T00:00:00.000000000Z,40995,26482,20.9547974016133,138
2012-10-12T00:00:00.000000000Z,44701,28480,22.6251073394231,149
2012-10-13T00:00:00.000000000Z,39129,33302,22.4732609814404,148
2012-10-14T00:00:00.000000000Z,38974,27306,19.2844874638036,127
2012-10-15T00:00:00.000000000Z,47015,31199,25.6620344990772,169
2012-10-16T00:00:00.000000000Z,41834,33553,23.5467404917795,155
2012-10-17T00:00:00.000000000Z,46053,32300,21.6870837196566,142
2012-10-18T00:00:00.000000000Z,51219,27712,23.9779728449724,157
2012-10-19T00:00:00.000000000Z,44078,25751,20.6180021278425,135
2012-10-20T00:00:00.000000000Z,42836,29772,24.1306987866601,158
2012-10-21T00:00:00.000000000Z,39296,41108,24.5888766117233,161
2012-10-22T00:00:00.000000000Z,42021,42997,23.9779728449724,157
2012-10-23T00:00:00.000000000Z,41375,31441,19.8543724194039,130
2012-10-24T00:00:00.000000000Z,42251,32943,24.741602553411,162
2012-10-25T00:00:00.000000000Z,38643,25872,21.8398096613443,143
2012-10-26T00:00:00.000000000Z,37471,21618,25.1997803784741,165
2012-10-27T00:00:00.000000000Z,29910,16174,26.7270397953514,175
2012-10-28T00:00:00.000000000Z,27816,17839,25.3525063201619,166
2012-10-29T00:00:00.000000000Z,35981,21919,24.1883713144612,158
2012-10-30T00:00:00.000000000Z,34928,30953,23.4892439564555,143
2012-10-31T00:00:00.000000000Z,31390,26449,23.6535044037035,144
2012-11-01T00:00:00.000000000Z,32135,23910,22.5036812729679,137
2012-11-02T00:00:00.000000000Z,33393,28868,23.4892439564555,143
2012-11-03T00:00:00.000000000Z,32511,24300,23.9820252981993,146
2012-11-04T00:00:00.000000000Z,30976,23645,25.7888902179267,157
2012-11-05T00:00:00.000000000Z,37460,32304,26.2816715596705,160
2012-11-06T00:00:00.000000000Z,42954,32441,22.175160378472,135
2012-11-07T00:00:00.000000000Z,41756,35733,25.7888902179267,157
2012-11-08T00:00:00.000000000Z,37595,32099,25.2961088761829,154
2012-11-09T00:00:00.000000000Z,36800,24823,24.967587981687,152
2012-11-10T00:00:00.000000000Z,34669,26680,23.6535044037035,144
2012-11-11T00:00:00.000000000Z,30394,23595,24.1462857454473,147
2012-11-12T00:00:00.000000000Z,31528,24030,21.8104540618236,132
2012-11-13T00:00:00.000000000Z,32074,26168,23.444725202546,140
2012-11-14T00:00:00.000000000Z,39530,31028,23.9471121711719,143
2012-11-15T00:00:00.000000000Z,45873,37125,22.7748759110446,136
2012-11-16T00:00:00.000000000Z,48826,40017,24.2820368169226,145
2012-11-17T00:00:00.000000000Z,52322,31626,23.444725202546,140
2012-11-18T00:00:00.000000000Z,44044,34839,24.4494991397979,146
2012-11-19T00:00:00.000000000Z,41117,36140,24.4494991397979,146
2012-11-20T00:00:00.000000000Z,44744,37735,24.6169614626732,147
2012-11-21T00:00:00.000000000Z,43803,38101,25.4542730770499,152
2012-11-22T00:00:00.000000000Z,41584,31476,24.1145744940473,144
2012-11-23T00:00:00.000000000Z,36519,31844,27.2963586286785,163
2012-11-24T00:00:00.000000000Z,36089,29035,25.2868107541746,151
2012-11-25T00:00:00.000000000Z,35940,35780,24.4494991397979,146
2012-11-26T00:00:00.000000000Z,42639,37296,26.5705261927011,157
2012-11-27T00:00:00.000000000Z,37535,26952,25.3004655629064,148
2012-11-28T00:00:00.000000000Z,44590,37791,29.4032437622967,172
2012-11-29T00:00:00.000000000Z,41205,36379,28.3775492124491,166
2012-11-30T00:00:00.000000000Z,37930,30667,21.3686364551574,125
2012-12-01T00:00:00.000000000Z,33858,32424,28.5484983040904,167
2012-12-02T00:00:00.000000000Z,28210,20126,24.4457201047001,143
2012-12-03T00:00:00.000000000Z,30532,22198,25.1295164712651,147
2012-12-04T00:00:00.000000000Z,43912,33167,19.1462982638211,112
2012-12-05T00:00:00.000000000Z,44654,33896,20.8557891802337,122
2012-12-06T00:00:00.000000000Z,38984,35536,23.4200255548525,137
2012-12-07T00:00:00.000000000Z,42135,32724,22.0524328217225,129
2012-12-08T00:00:00.000000000Z,37725,32212,23.5909746464938,138
2012-12-09T00:00:00.000000000Z,37568,31759,21.5395855467987,126
2012-12-10T00:00:00.000000000Z,36630,36380,24.3124787224669,143
2012-12-11T00:00:00.000000000Z,37496,36881,24.1247010157879,144
2012-12-12T00:00:00.000000000Z,43207,36866,21.7792439725863,130
2012-12-13T00:00:00.000000000Z,45680,41627,21.9467766185293,131
2012-12-14T00:00:00.000000000Z,41691,38621,17.758460469955,106
2012-12-15T00:00:00.000000000Z,35878,33047,19.4337869293847,116
2012-12-16T00:00:00.000000000Z,35213,36128,18.5961236996699,111
2012-12-17T00:00:00.000000000Z,41616,40656,22.4493745563582,134
2012-12-18T00:00:00.000000000Z,47617,49679,20.9415807428715,125
2012-12-19T00:00:00.000000000Z,45631,45891,23.789635723902,142
2012-12-20T00:00:00.000000000Z,38978,34903,17.758460469955,106
2012-12-21T00:00:00.000000000Z,45877,44152,21.1091133888144,126
2012-12-22T00:00:00.000000000Z,54007,50132,25.6324948292747,153
2012-12-23T00:00:00.000000000Z,41727,38035,20.4389828050426,122
2012-12-24T00:00:00.000000000Z,39081,34867,22.1143092644723,132
2012-12-25T00:00:00.000000000Z,30567,29856,20.7740480969285,124
2012-12-26T00:00:00.000000000Z,38979,36121,24.2663130762012,154
2012-12-27T00:00:00.000000000Z,36158,43520,23.1064921817042,156
2012-12-28T00:00:00.000000000Z,42277,46980,25.0320331968462,169
2012-12-29T00:00:00.000000000Z,41463,38629,21.3290697061885,144
2012-12-30T00:00:00.000000000Z,43096,42863,24.5876775779673,166
2012-12-31T00:00:00.000000000Z,36527,30885,23.4027292609568,158
2013-01-01T00:00:00.000000000Z,38733,32892,23.995203419462,162
2013-01-02T00:00:00.000000000Z,40911,37619,22.6621365628253,153
2013-01-03T00:00:00.000000000Z,52539,43533,23.995203419462,162
2013-01-04T00:00:00.000000000Z,46781,47370,22.6621365628253,153
2013-01-05T00:00:00.000000000Z,53959,39811,20.8847140873096,141
2013-01-06T00:00:00.000000000Z,42382,32928,21.4771882458148,145
2013-01-07T00:00:00.000000000Z,54059,40421,24.8839146572199,168
2013-01-08T00:00:00.000000000Z,56753,38840,20.6792393570174,133
2013-01-09T00:00:00.000000000Z,54910,42664,20.9996781825623,130
2013-01-10T00:00:00.000000000Z,60507,52584,23.7457899448973,147
2013-01-11T00:00:00.000000000Z,61989,52534,18.899710364306,117
2013-01-12T00:00:00.000000000Z,49915,46201,19.7073902944046,122
2013-01-13T00:00:00.000000000Z,55725,49785,21.4842861406214,133
2013-01-14T00:00:00.000000000Z,44616,43449,25.3611498050944,157
2013-01-15T00:00:00.000000000Z,59643,46107,19.5458543083849,121
2013-01-16T00:00:00.000000000Z,55537,51800,21.161214168582,131
2013-01-17T00:00:00.000000000Z,59029,48901,17.9304944481878,111
2013-01-18T00:00:00.000000000Z,57683,49385,19.5458543083849,121
2013-01-19T00:00:00.000000000Z,49445,55187,24.8765418470353,154
2013-01-20T00:00:00.000000000Z,45027,41242,20.9996781825623,130
2013-01-21T00:00:00.000000000Z,47104,40642,21.3227501546017,132
2013-01-22T00:00:00.000000000Z,51489,42397,23.2611819868382,144
2013-01-23T00:00:00.000000000Z,48584,47359,19.8929412333321,126
2013-01-24T00:00:00.000000000Z,59644,45616,23.0222650674502,156
2013-01-25T00:00:00.000000000Z,51061,49506,20.2182712451325,137
2013-01-26T00:00:00.000000000Z,55140,52709,23.0222650674502,156
2013-01-27T00:00:00.000000000Z,48552,53733,22.2843719563139,151
2013-01-28T00:00:00.000000000Z,54409,52736,21.694057467405,147
2013-01-29T00:00:00.000000000Z,54460,50452,23.3174223119047,158
2013-01-30T00:00:00.000000000Z,45601,40937,22.5795292007684,153
2013-01-31T00:00:00.000000000Z,48166,52467,28.4826740898582,193
2013-02-01T00:00:00.000000000Z,61865,57518,21.694057467405,147
2013-02-02T00:00:00.000000000Z,57947,54523,22.5795292007684,153
2013-02-03T00:00:00.000000000Z,56035,60479,27.4496237342675,186
2013-02-04T00:00:00.000000000Z,59362,55759,24.2028940452681,164
2013-02-05T00:00:00.000000000Z,60191,53843,25.9415063822749,167
2013-02-06T00:00:00.000000000Z,53114,41890,23.7723372530301,146
2013-02-07T00:00:00.000000000Z,60065,63170,25.0749310751139,154
2013-02-08T00:00:00.000000000Z,61292,59812,24.5864583918325,151
2013-02-09T00:00:00.000000000Z,55866,57464,23.2838645697486,143
2013-02-10T00:00:00.000000000Z,56414,56098,26.2147006694373,161
2013-02-11T00:00:00.000000000Z,53214,57751,25.8890522139163,159
2013-02-12T00:00:00.000000000Z,52230,58519,22.6325676587067,139
2013-02-13T00:00:00.000000000Z,51607,58195,27.8429429470421,171
2013-02-14T00:00:00.000000000Z,52507,51465,24.5864583918325,151
2013-02-15T00:00:00.000000000Z,49480,54430,29.1455367691259,179
2013-02-16T00:00:00.000000000Z,47477,52351,30.7737790467307,189
2013-02-17T00:00:00.000000000Z,46362,49459,30.6109548189702,188
2013-02-18T00:00:00.000000000Z,46855,50096,29.2203363858104,161
2013-02-19T00:00:00.000000000Z,49090,53424,28.857350840645,159
2013-02-20T00:00:00.000000000Z,50898,60243,35.0281051084559,193
2013-02-21T00:00:00.000000000Z,51627,56355,31.9427279745505,176
2013-02-22T00:00:00.000000000Z,54361,61599,30.8537713390544,170
2013-02-23T00:00:00.000000000Z,51159,57701,29.7648147035584,164
2013-02-24T00:00:00.000000000Z,52275,56644,28.312872522897,156
2013-02-25T00:00:00.000000000Z,56529,67290,37.0245256068653,204
2013-02-26T00:00:00.000000000Z,58302,63191,30.1278002487237,166
2013-02-27T00:00:00.000000000Z,55511,60970,35.0281051084559,193
2013-02-28T00:00:00.000000000Z,59466,62763,30.4907857938891,168
2013-03-01T00:00:00.000000000Z,62746,64459,29.2261354044535,152
2013-03-02T00:00:00.000000000Z,49881,55804,31.4836025880449,145
2013-03-03T00:00:00.000000000Z,44647,53108,34.9576552874153,161
2013-03-04T00:00:00.000000000Z,54208,63982,38.8659645742071,179
2013-03-05T00:00:00.000000000Z,56444,56147,30.1808328257809,139
2013-03-06T00:00:00.000000000Z,70524,63234,33.6548855251514,155
2013-03-07T00:00:00.000000000Z,67349,67209,34.7405269937047,160
2013-03-08T00:00:00.000000000Z,56370,55188,34.7405269937047,160
2013-03-09T00:00:00.000000000Z,53106,55639,36.6946816371006,169
2013-03-10T00:00:00.000000000Z,56596,72926,39.7344777490498,183
2013-03-11T00:00:00.000000000Z,53342,58554,35.6090401685473,164
2013-03-12T00:00:00.000000000Z,61248,49817,29.3123196509383,135
2013-03-13T00:00:00.000000000Z,62068,56209,34.0891421125727,157
2013-03-14T00:00:00.000000000Z,61917,58402,41.6325127555959,179
2013-03-15T00:00:00.000000000Z,63245,62880,41.44818968374,172
2013-03-16T00:00:00.000000000Z,50966,32987,42.1711232247355,175
2013-03-17T00:00:00.000000000Z,52184,35248,50.3643700226841,209
2013-03-18T00:00:00.000000000Z,59594,43324,45.7857909297128,190
2013-03-19T00:00:00.000000000Z,67946,45817,40.966233989743,170
2013-03-20T00:00:00.000000000Z,62822,46102,50.8463257166811,211
2013-03-21T00:00:00.000000000Z,70563,55782,52.5331706456705,218
2013-03-22T00:00:00.000000000Z,74587,60259,55.1839269626538,229
2013-03-23T00:00:00.000000000Z,67002,52173,52.292192798672,217
2013-03-24T00:00:00.000000000Z,69595,51811,52.8946917149168,189
2013-03-25T00:00:00.000000000Z,64715,47614,47.9305915057468,144
2013-03-26T00:00:00.000000000Z,74037,50068,50.260550815054,151
2013-03-27T00:00:00.000000000Z,72482,52012,43.6035242170336,131
2013-03-28T00:00:00.000000000Z,94934,61796,60.9117933718867,183
2013-03-29T00:00:00.000000000Z,81683,61081,57.9161314027775,174
2013-03-30T00:00:00.000000000Z,79925,60659,57.5832800728765,173
2013-03-31T00:00:00.000000000Z,63898,43434,56.2518747532724,169
2013-04-01T00:00:00.000000000Z,76869,52545,65.9045633204021,198
2013-04-02T00:00:00.000000000Z,90297,62511,60.2460907120847,181
2013-04-03T00:00:00.000000000Z,109240,65382,58.2489827326785,175
2013-04-04T00:00:00.000000000Z,107866,65513,51.259104804757,154
2013-04-05T00:00:00.000000000Z,99406,60816,55.2621661992767,158
2013-04-06T00:00:00.000000000Z,78563,51734,62.172583868616,163
2013-04-07T00:00:00.000000000Z,78312,63215,62.5540107635155,164
2013-04-08T00:00:00.000000000Z,112858,62215,59.1211687094201,155
