time,CapMVRVCur,CapRealUSD,CapMrktCurUSD,PriceUSD,ReferenceRateUSD
2010-10-21T00:00:00.000000000Z,4.00919854,,464556.55,0.107,
2010-10-22T00:00:00.000000000Z,3.82096178,,445808.375,0.1025,
2010-10-23T00:00:00.000000000Z,3.85485171,,455667.3527996489127,0.104556424313267,
2010-10-24T00:00:00.000000000Z,4.14384219,,502403.9335,0.11501,
2010-10-25T00:00:00.000000000Z,4.88883386,,609130.5838421975325,0.139118552893045,
2010-10-26T00:00:00.000000000Z,5.14523738,,662973.05,0.151,
2010-10-27T00:00:00.000000000Z,6.05058402,,826105.24,0.1877,
2010-10-28T00:00:00.000000000Z,5.2615273,,763743.165,0.1731,
2010-10-29T00:00:00.000000000Z,5.63366942,,840427,0.19,
2010-10-30T00:00:00.000000000Z,5.72124637,,876580.6100970218251,0.197610543541789,
2010-10-31T00:00:00.000000000Z,5.43761091,,855633.625,0.1925,
2010-11-01T00:00:00.000000000Z,5.41406405,,866356.2658129736477,0.194525061367621,
2010-11-02T00:00:00.000000000Z,5.28311477,,864832.5,0.1938,
2010-11-03T00:00:00.000000000Z,5.18370173,,863543.2,0.1931,
2010-11-04T00:00:00.000000000Z,5.7153824,,1027622.7341262402401,0.229275160724722,
2010-11-05T00:00:00.000000000Z,6.25148898,,1164192.075172416272,0.259112413793104,
2010-11-06T00:00:00.000000000Z,8.19405221,,1805984.1933419070348,0.400982302746932,
2010-11-07T00:00:00.000000000Z,6.73312638,,1535423,0.34,
2010-11-08T00:00:00.000000000Z,4.59520726,,1101553.4134015210485,0.243184628872005,
2010-11-09T00:00:00.000000000Z,4.06257605,,986537.53224371848055,0.217272694330801,
2010-11-10T00:00:00.000000000Z,4.25825739,,1044611.9615505531111,0.229549731151373,
2010-11-11T00:00:00.000000000Z,4.10381259,,1017704.115,0.2231,
2010-11-12T00:00:00.000000000Z,4.88620474,,1225700.82,0.2682,
2010-11-13T00:00:00.000000000Z,4.93212505,,1264425,0.276,
2010-11-14T00:00:00.000000000Z,4.88743661,,1281895.808,0.27904,
2010-11-15T00:00:00.000000000Z,4.51276218,,1235997.39174591028635,0.268464555815313,
2010-11-16T00:00:00.000000000Z,3.76028119,,1038105,0.225,
2010-11-17T00:00:00.000000000Z,4.00641517,,1119247.64870251303935,0.241939333722969,
2010-11-18T00:00:00.000000000Z,4.39720823,,1248159.091361776126,0.269057790765634,
2010-11-19T00:00:00.000000000Z,4.48312449,,1293074.485,0.27829,
2010-11-20T00:00:00.000000000Z,4.49841005,,1316675.1736568096124,0.283015964932788,
2010-11-21T00:00:00.000000000Z,4.36944711,,1289461.275,0.27675,
2010-11-22T00:00:00.000000000Z,4.46021601,,1330223.25,0.285,
2010-11-23T00:00:00.000000000Z,4.38599831,,1322635.6275,0.28295,
2010-11-24T00:00:00.000000000Z,4.33600482,,1324932.4353357672015,0.282905736411455,
2010-11-25T00:00:00.000000000Z,4.23185505,,1313858,0.28,
2010-11-26T00:00:00.000000000Z,4.23141948,,1337263.02,0.2844,
2010-11-27T00:00:00.000000000Z,4.17587813,,1333227.15,0.283,
2010-11-28T00:00:00.000000000Z,3.97931625,,1280717.98997954522685,0.271358679135009,
2010-11-29T00:00:00.000000000Z,3.37289742,,1090569.2849929885812,0.230559456458212,
2010-11-30T00:00:00.000000000Z,3.0371558,,986909.64,0.2082,
2010-12-01T00:00:00.000000000Z,3.31113157,,1080534,0.2275,
2010-12-02T00:00:00.000000000Z,3.6445754,,1213545,0.255,
2010-12-03T00:00:00.000000000Z,3.57134671,,1197167.4555320589932,0.251060083576856,
2010-12-04T00:00:00.000000000Z,2.90733946,,979882.0142665091418,0.205000526008182,
2010-12-05T00:00:00.000000000Z,2.86401711,,972026.8565184099111,0.202850017533606,
2010-12-06T00:00:00.000000000Z,2.83306957,,979995.6,0.204,
2010-12-07T00:00:00.000000000Z,3.1967626,,1124117.5646627716439,0.233420385739334,
2010-12-08T00:00:00.000000000Z,3.24906898,,1152866.7,0.2388,
2010-12-09T00:00:00.000000000Z,2.71091675,,967739.8096973129589,0.199991694330801,
2010-12-10T00:00:00.000000000Z,2.7619015,,988635,0.204,
2010-12-11T00:00:00.000000000Z,3.07070131,,1106940,0.228,
2010-12-12T00:00:00.000000000Z,2.94969685,,1069269.0342673868446,0.219853611922852,
2010-12-13T00:00:00.000000000Z,3.03156879,,1108574.0658889535492,0.227605236703682,
2010-12-14T00:00:00.000000000Z,3.26966627,,1203637.5135,0.24669,
2010-12-15T00:00:00.000000000Z,3.15229808,,1173348,0.24,
2010-12-16T00:00:00.000000000Z,3.26455554,,1224204.096,0.24996,
2010-12-17T00:00:00.000000000Z,3.15712017,,1190445.1643424915297,0.242655815312683,
2010-12-18T00:00:00.000000000Z,3.11960091,,1184261.95,0.241,
2010-12-19T00:00:00.000000000Z,3.09706546,,1182048.315,0.2401,
2010-12-20T00:00:00.000000000Z,3.39996207,,1316603.7,0.267,
2010-12-21T00:00:00.000000000Z,3.01272532,,1192911.1439509051926,0.241436002337814,
2010-12-22T00:00:00.000000000Z,3.10757151,,1237187.5,0.25,
2010-12-23T00:00:00.000000000Z,3.09503865,,1238851.954344825744,0.249970127995324,
2010-12-24T00:00:00.000000000Z,3.05891168,,1230923.2,0.248,
2010-12-25T00:00:00.000000000Z,3.06790542,,1242452.82,0.2499,
2010-12-26T00:00:00.000000000Z,3.23677185,,1319259.68048509725255,0.264962127410871,
2010-12-27T00:00:00.000000000Z,3.21872427,,1320577.40814143574735,0.264785388661601,
2010-12-28T00:00:00.000000000Z,3.39360976,,1403819.8,0.281,
2010-12-29T00:00:00.000000000Z,3.55514947,,1501215,0.3,
2010-12-30T00:00:00.000000000Z,3.53000117,,1503750,0.3,
2010-12-31T00:00:00.000000000Z,3.51255257,,1506180,0.3,
2011-01-01T00:00:00.000000000Z,3.49431915,,1508895,0.3,
2011-01-02T00:00:00.000000000Z,3.46374621,,1511368.848,0.29997,
2011-01-03T00:00:00.000000000Z,3.38619201,,1488629,0.295,
2011-01-04T00:00:00.000000000Z,3.41744847,,1510669.0875,0.29895,
2011-01-05T00:00:00.000000000Z,3.39994438,,1512800.4594291930341,0.298916302162478,
2011-01-06T00:00:00.000000000Z,3.37409013,,1510264,0.298,
2011-01-07T00:00:00.000000000Z,3.59662517,,1624384,0.32,
2011-01-08T00:00:00.000000000Z,3.60311438,,1641849.63,0.3229,
2011-01-09T00:00:00.000000000Z,3.58303029,,1644990.55,0.323,
2011-01-10T00:00:00.000000000Z,3.56790627,,1665919.2605,0.32659,
2011-01-11T00:00:00.000000000Z,3.47434474,,1668727.9345,0.32659,
2011-01-12T00:00:00.000000000Z,3.37613389,,1631584.5817187624511,0.318799621274109,
2011-01-13T00:00:00.000000000Z,3.31520101,,1628430.48,0.3176,
2011-01-14T00:00:00.000000000Z,4.10741466,,2054488.66651957734725,0.399990005844535,
2011-01-15T00:00:00.000000000Z,3.93479597,,1985661.2,0.386,
2011-01-16T00:00:00.000000000Z,3.89072744,,1993090.191,0.38679,
2011-01-17T00:00:00.000000000Z,3.48443916,,1804101.525,0.3495,
2011-01-18T00:00:00.000000000Z,3.11008305,,1617845.31,0.31299,
2011-01-19T00:00:00.000000000Z,3.07260733,,1620490.0755,0.31299,
2011-01-20T00:00:00.000000000Z,3.78751517,,2022832.5,0.39,
2011-01-21T00:00:00.000000000Z,4.03324208,,2181621.4095,0.41991,
2011-01-22T00:00:00.000000000Z,4.1752733,,2289812.881895382665,0.44003552893045,
2011-01-23T00:00:00.000000000Z,4.11467439,,2305877.28,0.4424,
2011-01-24T00:00:00.000000000Z,3.8538566,,2192549.84,0.4199,
2011-01-25T00:00:00.000000000Z,3.73958941,,2144054,0.41,
2011-01-26T00:00:00.000000000Z,3.28267628,,2174381.943675511504,0.415085129748685,
2011-01-27T00:00:00.000000000Z,3.29852211,,2209783.68,0.4212,
2011-01-28T00:00:00.000000000Z,3.44964227,,2335452.5145879616667,0.444484044418469,
2011-01-29T00:00:00.000000000Z,3.35970677,,2310171.65,0.439,
2011-01-30T00:00:00.000000000Z,3.62408311,,2514610.08994915209575,0.477142033898305,
2011-01-31T00:00:00.000000000Z,3.88967746,,2772013.74015210392475,0.525136870251315,
2011-02-01T00:00:00.000000000Z,5.02344554,,3740499.86148363430295,0.707510116890707,
2011-02-02T00:00:00.000000000Z,4.95514811,,3840996.02241671252725,0.725434821741671,
2011-02-03T00:00:00.000000000Z,4.68663449,,3679569.5689037107035,0.693898367621274,
