date,b_real,b_dollar,se_real,se_dollar,r2
2011-04-28,-0.00045689375864167193,-0.5900614366898482,0.00010245614554237436,0.16526863338917305,0.12081169014067117
2011-04-29,-0.00045963583679549337,-0.6042683168854419,0.00010287435004297166,0.16585011950574735,0.1230686349278115
2011-05-02,-0.0004598940195624289,-0.6017571797407317,0.0001032407649262947,0.16643240018909786,0.1220169418299456
2011-05-03,-0.0004578919568729795,-0.6132792866064953,0.00010329075361130592,0.1691811755337852,0.12205635870944775
2011-05-04,-0.00045009739359715075,-0.6253601369760322,0.00010391577793292025,0.17104361318196493,0.118852349261094
2011-05-05,-0.0004525406711619262,-0.7001549756021472,0.00010572104735647242,0.1721461223336496,0.12726017400659206
2011-05-06,-0.0004362011313913008,-0.6469029766821563,0.00010582270934515498,0.17470358599068878,0.11221270782460446
2011-05-09,-0.00043880150437214567,-0.6135497914422565,0.00010653446534630455,0.17575889909981265,0.10648491021181405
2011-05-10,-0.0004401689990060991,-0.6440039080742037,0.00010606529613901504,0.1764941351811736,0.11040118987360625
2011-05-11,-0.0004477353605163458,-0.6739351071499248,0.00010551594761531729,0.17609269139591044,0.11700845051165065
2011-05-12,-0.0004433606056179505,-0.7031321103458037,0.00010528003133306423,0.17837509699695045,0.11978500081441756
2011-05-13,-0.00044153127919857913,-0.7040264853375883,0.00010531451250269881,0.1780491054479514,0.11938482400515171
2011-05-16,-0.00044056540851676335,-0.7144055409283683,0.00010534833716582497,0.18040907228906503,0.11990664499869685
2011-05-17,-0.00044080525922586474,-0.7172751949309423,0.00010535386100530669,0.17990046531444748,0.12075442043203433
2011-05-18,-0.00044066735493795755,-0.7210244123974434,0.00010537255138929202,0.1795047880961452,0.12142945726233156
2011-05-19,-0.0004361573313238638,-0.736295028856016,0.00010450514327633608,0.17952487297301115,0.12336666993297929
2011-05-20,-0.00044419233728125375,-0.7325862991259167,0.0001046383884236814,0.17993438226165245,0.12430849069191818
2011-05-23,-0.00044938356179787225,-0.7232009008197025,0.00010391591743096756,0.1769093714905136,0.12663765642380798
2011-05-24,-0.0004364982244437685,-0.7604408522972003,0.0001038693993735264,0.17829793158649215,0.12997006961302604
2011-05-25,-0.00043352790378593066,-0.7933192799675415,0.00010269737038580312,0.17682604134973923,0.13663073323132746
2011-05-26,-0.00042854148057861705,-0.7952286971402136,0.00010274970340928037,0.17693094552358693,0.13570282720199045
2011-05-27,-0.0004265802839069872,-0.8230767314480365,0.00010255132954813057,0.1758135546337579,0.1399825375998376
2011-05-30,-0.0004119113248454723,-0.845923135669393,0.00010239059786114064,0.17541098841822092,0.1414534646270943
2011-05-31,-0.0004073111987045691,-0.8452889327739799,0.00010253906289415313,0.17500663364284946,0.1405148020075
2011-06-01,-0.000402237008814185,-0.8752146022220777,0.00010210212739206006,0.17658225120848436,0.14407886490651178
2011-06-02,-0.00040359899578979266,-0.8708701373829313,0.00010169953473881007,0.17571950208832304,0.1452029611904937
2011-06-03,-0.0004077411516561367,-0.8723541235823087,0.000101546902035473,0.17470180675701777,0.1477350643029326
2011-06-06,-0.00039980982904359836,-0.8709632699165241,0.00010153934512919813,0.1742740077711705,0.14592582950435284
2011-06-07,-0.0004029373640240261,-0.8655058295825496,0.0001015073708186781,0.17417541899229472,0.14601791878796322
2011-06-08,-0.00040442354268574996,-0.9126267290030525,9.977452285173203e-05,0.17158064981693902,0.15883199563413808
2011-06-09,-0.00039545298814108753,-0.9239920955213372,9.964513647823499e-05,0.1717335877112105,0.15919547521779287
2011-06-10,-0.0003947763979600451,-0.9327071459215686,9.970291241421955e-05,0.17137548620887222,0.16090493340630607
2011-06-13,-0.00039930285603071266,-0.9384345859645172,9.998989611233537e-05,0.17177785343729096,0.16217532424353276
2011-06-14,-0.000395708308323759,-0.9383816317186022,9.970763241349477e-05,0.1708689639875747,0.16198605392228393
2011-06-15,-0.0004126616140308683,-0.9293512574521301,9.84366547337996e-05,0.16739093628408508,0.1667359317981727
2011-06-16,-0.0004096919285679324,-0.9497166293685853,9.836714575926795e-05,0.1687952832019331,0.16913285564004388
2011-06-17,-0.00040959775939747485,-0.9534143767841479,9.831669598155266e-05,0.16788024028625925,0.17046333470497677
2011-06-20,-0.00037509536851679714,-0.9807417429798262,9.408822646510407e-05,0.1605155152838158,0.18081814740123237
2011-06-21,-0.00038586756384292696,-0.9735491703135332,9.388890343548921e-05,0.15943536464970387,0.18390526324434664
2011-06-22,-0.00038469424373409024,-0.9737001314548124,9.378492422314828e-05,0.1594559911774542,0.18368887146485724
2011-06-23,-0.0003638819596805064,-1.0687106983671446,9.200778494357311e-05,0.15662252576969243,0.2020819932476572
2011-06-24,-0.0003556048322946526,-1.0798697138884892,9.220010648465961e-05,0.1572610233003984,0.2012519161594981
2011-06-27,-0.00036400235520570685,-1.0980540758984925,9.191388383614811e-05,0.1571204479336536,0.20711996685146739
2011-06-28,-0.00036423132875334954,-1.097670678177152,9.146174086593078e-05,0.1564438483696455,0.2079208214512236
2011-06-29,-0.00036389672983409664,-1.0920370527501466,9.135311838196823e-05,0.15599089687495832,0.20718421938784337
2011-06-30,-0.0003666650818204112,-1.0702861504245917,9.179488043475857e-05,0.1573717873603605,0.20066150619709378
2011-07-01,-0.00037142269149430815,-1.067253715724062,9.208533463362663e-05,0.15764493671790408,0.20027038976489187
2011-07-04,-0.00037220435654505255,-1.0685328774139136,9.207706500886482e-05,0.15762244760712057,0.20071477985136088
2011-07-05,-0.00036675672432761317,-1.0476819752383206,9.30037203454359e-05,0.15939555988972268,0.19101278592891002
2011-07-06,-0.00036710042223003564,-1.030943702558212,9.325719823953958e-05,0.15942967637419,0.18672773698269396
2011-07-07,-0.00036657412188111576,-1.0294778136266847,9.313593704580419e-05,0.159112333559301,0.18676187745660522
2011-07-08,-0.00038567822376621853,-1.0280519722306989,9.311274388851945e-05,0.15849743162534669,0.19114735009490458
2011-07-11,-0.0003962474432424174,-0.9943473795816804,9.325107934756718e-05,0.1582709449291866,0.1857915323259518
2011-07-12,-0.0003961752147811294,-0.9900443458235273,9.330480018896358e-05,0.15830519138595067,0.18461376456328393
2011-07-13,-0.0003960672886186116,-1.0069999955927444,9.302200031078906e-05,0.15693560112544946,0.1904854550470071
2011-07-14,-0.0003846609889509125,-1.0047828818142337,9.167706134284101e-05,0.15551786100951132,0.19054235822604537
2011-07-15,-0.00038530916707673083,-1.0047282424965285,9.148315744332326e-05,0.15552033599191128,0.19085299827080848
2011-07-18,-0.0003892863513189187,-0.9795178421700429,9.184759543890271e-05,0.15539852638727988,0.18569554251462417
2011-07-19,-0.000375141289899759,-0.9305498443582186,9.32148763647695e-05,0.15670839362430966,0.16901149202808585
2011-07-20,-0.00036576444690307827,-0.9464738121990172,9.295281705373218e-05,0.15764070534909583,0.16877052901883727
2011-07-21,-0.00037528610318345946,-0.9268121809176872,9.329864762828654e-05,0.15763092981052373,0.16551015871962182
2011-07-22,-0.00038585676410413724,-0.9308594080589234,9.30530009761873e-05,0.15747532118816535,0.16890387036839571
2011-07-25,-0.0003887302830396488,-0.932203305427336,9.321990265795159e-05,0.15760600098759914,0.16947066484804174
2011-07-26,-0.00038660953662115924,-0.9288850687451466,9.320713244206696e-05,0.15712894264971458,0.16895470023524406
2011-07-27,-0.00038629268563399423,-0.9298510346417642,9.317921121217713e-05,0.1568330690929405,0.1693901675484477
2011-07-28,-0.00038147964282998575,-0.9394466503904464,9.350102541628371e-05,0.15778494867960563,0.1701263851147662
2011-07-29,-0.00037970159140671806,-0.9428172242555727,9.231205937616369e-05,0.15897565927583024,0.17039264180867564
2011-08-01,-0.00040045872094162294,-0.9580074800053514,9.207818001376036e-05,0.15729642569884353,0.17977917078488403
2011-08-02,-0.00041198926730692613,-0.9530983406124149,9.346949020936335e-05,0.1596996164250083,0.1774230882876543
2011-08-03,-0.00040807319806070944,-0.9497882833994511,9.327466968435211e-05,0.15985344161263368,0.17560583331446555
2011-08-04,-0.00040444834022017106,-0.9578436742426526,9.274211787053746e-05,0.15717716124510442,0.17737342150007684
2011-08-05,-0.000392481759715389,-0.9467253357123098,9.264880696698776e-05,0.15754915731739666,0.1724986732670687
2011-08-08,-0.00043431619248206395,-0.9435787431037006,9.392813026016133e-05,0.16156727123811643,0.1756474956054913
2011-08-09,-0.00043881356390115074,-0.9465439573712655,9.183019892638293e-05,0.16242251272416472,0.17705199240708847
2011-08-10,-0.0004808869026332775,-0.9487136140522144,9.297449812830366e-05,0.16609613124147368,0.18347671724230918
2011-08-11,-0.0005122912687186404,-0.951883726112571,9.150293785908143e-05,0.16705389998404604,0.19460301603007024
2011-08-12,-0.0005033726696499076,-0.9592659006490327,9.122503577256448e-05,0.16743209495114933,0.19356049264042396
2011-08-15,-0.0005029300255125743,-0.9910915923929076,9.099364044801666e-05,0.16715611457952342,0.19772369774774234
2011-08-16,-0.0005090829619731131,-0.9928671297556856,9.178059245120998e-05,0.16757552166454784,0.1979753410764391
2011-08-17,-0.0005095836507843852,-0.9893469031383306,9.184603515310039e-05,0.16772432076759994,0.1979200768596131
2011-08-18,-0.00047696882183659057,-0.9166550156662091,9.326805308265492e-05,0.16939941613860737,0.17450043265273962
2011-08-19,-0.00047546294003709917,-0.9381242120338765,9.320844108654424e-05,0.17007226321437896,0.17899956695055907
2011-08-22,-0.0004722705735170373,-0.9050394472696245,9.503727253166267e-05,0.17298728358774193,0.167552508382788
2011-08-23,-0.0005112842427347359,-0.8928678984884438,9.763675542201929e-05,0.17892479231978395,0.16833682491187907
2011-08-24,-0.0005489237133985285,-0.9250954631930545,9.84062383944043e-05,0.18159168950943005,0.18198431392294334
2011-08-25,-0.0005423455146407432,-0.9303266336867594,9.838305528933074e-05,0.18202876105439683,0.18139338283726736
2011-08-26,-0.0005346736591630421,-0.9470170314583826,0.00010017975613982684,0.1853593971410866,0.17651707526009963
2011-08-29,-0.0005473400196617654,-0.9312627430105795,0.00010064492442219437,0.18647297895148937,0.17589047299036054
2011-08-30,-0.000569346657289486,-0.9116685864125077,0.00010181421272583345,0.1890190607605908,0.17551581351901246
2011-08-31,-0.0005846862559701152,-0.934196634453424,0.00010191515544977292,0.18995790765433593,0.18056074203362227
2011-09-01,-0.0005763942137538457,-0.9119253495407479,0.00010097444749161917,0.19014042655477412,0.17621830291027618
2011-09-02,-0.0005975198482760901,-0.8752534478136591,0.00010254226603220998,0.19324218568291035,0.17225252048388928
2011-09-05,-0.000599830193495052,-0.8756674849114077,0.00010252946074013941,0.1930957841403465,0.17309581611888814
2011-09-06,-0.0005930412145016876,-0.8329775794574195,0.00010249598263001893,0.18859568427374215,0.1701523457896299
2011-09-07,-0.0006105063731658394,-0.8126169803572181,0.0001048384191295412,0.1927512341543469,0.1662659051385741
2011-09-08,-0.0006349137156950561,-0.8008223340385454,0.00010677662348310459,0.1943681197492663,0.1673692652521156
2011-09-09,-0.0006382163503385466,-0.8236906021370749,0.00010675687157870276,0.19243749365787,0.17067173437240857
2011-09-12,-0.0006464696548710072,-0.8461523908037163,0.0001075107511169832,0.19345583029923905,0.17413834150102225
2011-09-13,-0.0006349513851103329,-0.8406245248764941,0.0001077052284155641,0.19488146022669883,0.16967581912268337
2011-09-14,-0.000637987200076313,-0.8449107985349079,0.00010755838090488024,0.1948194838770122,0.17154452815613952
2011-09-15,-0.0006396495724080278,-0.8172937316901475,0.000108945947990896,0.19583735943187738,0.16557231348050994
2011-09-16,-0.0006401005385480416,-0.8144962692423022,0.00010925484276583278,0.1962129479031881,0.16493639050760367
2011-09-19,-0.0006365867305524702,-0.8527682184242297,0.00010948817812601661,0.19392104782857292,0.1681690683397309
2011-09-20,-0.0006415863322001792,-0.8511791683541818,0.00010952205889769224,0.19525206630674063,0.16875064344686874
2011-09-21,-0.0006415901801035096,-0.8671474112141025,0.00010972502354123644,0.19474187488711583,0.17045600305955788
2011-09-22,-0.0006352096054224163,-0.9208936038416123,0.0001100985551751551,0.18432896597026344,0.18034938908129639
2011-09-23,-0.000700524637213227,-0.8664698200193443,0.00011669266722273479,0.19463312483438774,0.17213945024004274
2011-09-26,-0.0007022719042806883,-0.8653182853945656,0.00011679747495964749,0.19489657142484507,0.17217689629978872
2011-09-27,-0.0007019365937595292,-0.8942169216882224,0.00011742251300218626,0.19257770629780607,0.1753434055001699
2011-09-28,-0.0007140917773470531,-0.905830747326001,0.0001184332525516378,0.19437098302524156,0.17746198789602352
2011-09-29,-0.0007123061692954921,-0.8944397964523013,0.0001188336816974656,0.19461750270999487,0.17488526727020448
2011-09-30,-0.0007064583814071244,-0.8634315330078172,0.00011906726283337113,0.19379400198536414,0.16937006177323866
2011-10-03,-0.0007222151391721324,-0.8411794899050724,0.00011902465073191538,0.1940978722047667,0.16966447545358943
2011-10-04,-0.0007191369842825782,-0.8664464218949551,0.00012031906538297484,0.19477412693826338,0.16871528879553233
2011-10-05,-0.0007115663445867056,-0.8873801647092918,0.00012027984453711454,0.19380190521374727,0.16878152644046118
2011-10-06,-0.0007161865656439984,-0.8283519606639644,0.00011882427500940312,0.19267635006107342,0.16655996985708488
2011-10-07,-0.0007206790256608161,-0.7887278503852924,0.0001190806446410467,0.1918925375010361,0.16340549531766657
2011-10-10,-0.0007157218749593215,-0.7886637807408055,0.00011999656534319964,0.19326121041514882,0.1600501265380031
2011-10-11,-0.000720347408613371,-0.7861840648326928,0.00011975449251791205,0.19329026421970838,0.16090963687735194
2011-10-12,-0.0007195983441926645,-0.7924655432955141,0.00011999441337297661,0.19314170100515612,0.16012969509245745
2011-10-13,-0.0007271382978133661,-0.8058517123690907,0.00012030973081539236,0.19317440297208624,0.16243641852959623
2011-10-14,-0.0007280403100616893,-0.8111259964385771,0.00012123280364932633,0.19377862074831065,0.1601268186331375
2011-10-17,-0.0007217374713697894,-0.8041981296506473,0.0001215138008270538,0.19523225202821992,0.15606724707847508
2011-10-18,-0.0007183407201964305,-0.8061131463063385,0.00012189835388159339,0.19505963909398258,0.15451347539563798
2011-10-19,-0.0007199761407715672,-0.7956104959142696,0.00012221485275414043,0.19534476506749923,0.15326983678657646
2011-10-20,-0.0007209789437076885,-0.8146338268554045,0.00012232817897252433,0.19391653226117359,0.15579184204903151
2011-10-21,-0.0007205126218290212,-0.8236499556972261,0.00012226708373450185,0.19150681077523124,0.15771962215041424
2011-10-24,-0.0007004684517942067,-0.7742189944289962,0.00012181816839926601,0.19162105497789325,0.1472899097695265
2011-10-25,-0.0007302156463274531,-0.7816674941817119,0.00012188168714146849,0.19305727969922193,0.15457862793377541
2011-10-26,-0.000726192057002539,-0.7880579851828271,0.00012185762733722872,0.19344028847898065,0.15409094444222948
2011-10-27,-0.0007102952824332936,-0.8122887133550738,0.0001223103163596801,0.18830041454755547,0.15208979234314013
2011-10-28,-0.0007057822347524777,-0.8227542776262791,0.00012182480075318838,0.18809678448716377,0.15312362476121844
2011-10-31,-0.0006882250391343158,-0.8467315365212504,0.00012176396587647226,0.18820612554874108,0.15047691233516647
2011-11-01,-0.0006587708578148442,-0.7999341967492065,0.0001228368512287025,0.18208740854297636,0.13668799053050618
2011-11-02,-0.0006661269832860173,-0.8084006501222689,0.00012497466944582104,0.18200304747417595,0.1359765102748287
2011-11-03,-0.0006451963781448518,-0.7871644608550743,0.00012531950807591889,0.18437976101012907,0.12756090249051477
2011-11-04,-0.000642222573294005,-0.7911676524774504,0.0001251923997145146,0.18455188094077193,0.12733790536483613
2011-11-07,-0.0006490953436412639,-0.7823209310754722,0.00012584138255481063,0.18585530503115794,0.1264888031285245
2011-11-08,-0.0006566866000769344,-0.7806662961347078,0.00012579906182745077,0.18591074217783624,0.12781438475270235
2011-11-09,-0.000654073759903941,-0.7877660828915813,0.0001261546287096861,0.18514911040994486,0.127908069638498
2011-11-10,-0.0006577770438128103,-0.8156298281604741,0.00012594668304610616,0.18628754343026147,0.13130833632543815
2011-11-11,-0.0006609176029063812,-0.814947649126303,0.00012728688583772948,0.18698071018572368,0.13032797954473851
2011-11-14,-0.0006624484289219399,-0.813782644889818,0.00012726211036302168,0.18701280785497576,0.13048000572034824
2011-11-15,-0.0006587371178527557,-0.7933455463257193,0.0001269416865880553,0.18720270690725888,0.12855922314371604
2011-11-16,-0.0006603960241846377,-0.7990851440493729,0.0001271219284441844,0.18788533084636103,0.12907996494765284
2011-11-17,-0.000667113276111137,-0.8041225170389392,0.00012803300921791557,0.18922651285770928,0.12945585223466227
2011-11-18,-0.0006680702175868975,-0.8012843451804049,0.00012852139330921667,0.18950823885593865,0.12925388640473667
2011-11-21,-0.0006787424938871052,-0.8436983700344751,0.00012897912694558137,0.1895696342224599,0.135929192367219
2011-11-22,-0.0006828300376425384,-0.8241710464726457,0.00012847766788956489,0.18925424334127955,0.13550136264991286
2011-11-23,-0.0006797016782147402,-0.8265475361602559,0.00012868776621677226,0.1879857594644529,0.1350243023001263
2011-11-24,-0.0006609178896064428,-0.8220839925705823,0.0001298734777327696,0.1876822435005421,0.12941121199721684
2011-11-25,-0.0006628271864355,-0.8246707514096804,0.00013174594772766371,0.1880208146613484,0.1272465197430792
2011-11-28,-0.0006719758736576211,-0.8484520586133182,0.00013178700032631427,0.18691247101790417,0.13266262967032272
2011-11-29,-0.0006747139253674504,-0.8464215415889942,0.00013218959723038597,0.18664135509166524,0.13283510765559692
2011-11-30,-0.0006774241596939144,-0.8773939802272555,0.0001328345554522294,0.18628182002867005,0.1360014285862553
2011-12-01,-0.0007011875689380339,-0.8790140298995082,0.00013493681707391945,0.18596050599872907,0.13871611113948723
2011-12-02,-0.0007049816739934959,-0.8703677099333651,0.00013452365411129171,0.18577314508789486,0.1390805879383975
2011-12-05,-0.0007087657735592727,-0.8518318762331922,0.00013531020255112787,0.18639669138692128,0.13683706896448578
