date,adf_stat,adf_p,r2,alpha,b_real,c_dollar
2017-10-08,-3.6994443721781707,0.0002325980083236546,0.8184631317846456,9.41669168068788,-0.13768367426509315,-0.9684161032204254
2017-10-29,-3.8798821084862394,0.00011710266811701873,0.8694270304761011,9.766767604732363,-0.13930294440262656,-1.0417246379954843
2017-11-19,-3.5071335481765313,0.00047145469081295843,0.869018235596402,9.914901538827388,-0.13749761126709611,-1.0729912055939246
2017-12-10,-3.49939133813226,0.00048478840535967816,0.8565031540658039,9.928543050415993,-0.13206926336889788,-1.0763947241898766
2017-12-31,-3.438662024776077,0.0006024233272303982,0.8411261705445283,9.913593243621147,-0.12586886808081704,-1.0738619482265306
2018-01-21,-3.1633578597868084,0.0015581727141094105,0.8221508153088257,10.159593263023329,-0.11769827754580628,-1.1264317234980339
2018-02-11,-3.057357458133713,0.0022119223197157967,0.8199335140563005,10.406037339273484,-0.094370094405889,-1.1806473416228767
2018-03-04,-2.9639142859390644,0.0029901221175594756,0.8189715764856718,10.646429832051007,-0.08376900403990678,-1.2321920822205996
2018-03-25,-2.520835518517884,0.011321924065798314,0.8225867824773986,10.735568870875852,-0.07125978946499864,-1.2521691377646698
2018-04-15,-2.543368639176931,0.010623283101287203,0.8274173194913538,10.84099709937002,-0.06358071154048622,-1.2752780633555565
2018-05-06,-2.9528920610894467,0.0030969252796882096,0.805895541926161,10.454266134761967,-0.03759894423030885,-1.1957335168272771
2018-05-27,-2.9849004085878215,0.0027960894323996854,0.7599632562840253,9.53035955860221,-0.0016799256543049423,-1.0033012701581754
2018-06-17,-3.0580570836901577,0.002206877546998248,0.7051530901229526,9.232704601146654,0.008577372790014248,-0.9411162580014837
2018-07-08,-2.9558798793569867,0.0030676323866216655,0.682673254916194,9.291312707369219,0.006794496767202063,-0.9533947876734522
2018-07-29,-2.340992944584226,0.01852580501707734,0.6596792647782981,9.707708231225956,-0.002533766084556882,-1.040972898038984
2018-08-19,-1.9030251741194721,0.05441434516068201,0.6490958021833795,10.303415331549168,-0.017439173140106207,-1.1660026180291485
2018-09-09,-2.579301151210132,0.009588565128106115,0.7283891022559745,11.260417892654251,-0.014246138518234946,-1.3702425040516335
2018-09-30,-2.1082884929238563,0.03356529991525889,0.7644754292459195,11.96072171288932,-0.016836411953696256,-1.5190692813150186
2018-10-21,-3.111845680799335,0.0018494212486976369,0.8008177598709743,12.374742980729128,-0.0071629269295448855,-1.6085522256112395
2018-11-11,-2.5070520754834926,0.011769182884471699,0.8053280814670274,12.389329986093564,0.011167241759659885,-1.6141901447882658
2018-12-02,-2.70078830445321,0.006725466702432491,0.8129419617147028,12.002641274826232,0.012637107901379351,-1.5319475974862518
2018-12-23,-1.9413985033167858,0.04986286619051709,0.7936842986358965,11.495889090114845,0.010236333289086495,-1.4235274321226392
2019-01-13,-1.6358553514610963,0.0962017648819159,0.7335518241976192,11.085612867302368,0.0111047910278835,-1.336182761792971
2019-02-03,-1.1281075829239577,0.23557281475004416,0.6728771946114362,10.944439380413598,0.02106589825072983,-1.3076005531025845
2019-02-24,-0.6370955448977299,0.439078347730615,0.5754340524865151,10.282197922461014,0.008245022682153047,-1.1645459307433885
2019-03-17,-1.188489788074501,0.21452691137770236,0.52362378008681,9.713342098591694,-0.005648650195375596,-1.0413226855713118
2019-04-07,-1.3857828336907312,0.15421619483906635,0.4941340902025262,9.041498173993153,-0.03144270218562062,-0.8943211043038932
2019-04-28,-1.9230907032612865,0.051993717108029136,0.5049235461112884,8.772303776066746,-0.05062467749134297,-0.8337469249797754
2019-05-19,-1.5955283534607243,0.10422850641223846,0.5314355669503337,8.535477408121713,-0.0733237785329321,-0.7793782606867422
2019-06-09,-1.4451968843517566,0.13860819382987954,0.5118559343752118,8.389028562064661,-0.08776909870702226,-0.7457414575916951
2019-06-30,-1.1776657481675457,0.21821198078760057,0.5036031349902759,8.15120084086513,-0.11456204809667678,-0.6905405597865704
2019-07-21,-1.4024956852438188,0.1497072668288112,0.5409356443659443,7.729379975887977,-0.1385279082001719,-0.5971155257627213
2019-08-11,-1.2521698723818158,0.19363345941833865,0.6101038100544897,7.174542471491345,-0.16014646543426264,-0.47614745935581093
2019-09-01,-1.5574939287076708,0.11225217084813832,0.7029447546924291,6.162431145878451,-0.17902365673248818,-0.25931279740278246
2019-09-22,-1.8641033128162683,0.059371984016807565,0.7630122813396389,3.5719261448020836,-0.18267372969337636,0.2875568353847351
2019-10-13,-2.249807764322634,0.023520595145918727,0.8213882610316031,0.5056517432342247,-0.18071682429494929,0.9332823253162302
2019-11-03,-2.2775590483781865,0.02188969551928013,0.8534140257522478,-1.7848198073251047,-0.18172411794611518,1.4158705021401148
2019-11-24,-2.458612612330541,0.013468150849735915,0.8621809213861068,-1.9883975299171137,-0.18312212915313533,1.4589952707342058
2019-12-15,-2.4145205738399302,0.015199785419474296,0.8664335550991727,-1.6656140841867932,-0.18379215244464778,1.3911549300196797
2020-01-05,-2.5018813365899866,0.01194097947620096,0.8728765813378149,0.08518181525825064,-0.19144115262311825,1.024088591249467
2020-01-26,-2.4462564926204364,0.013934884788435556,0.8859420202736602,3.374645290214314,-0.203017408254349,0.3338721795349744
2020-02-16,-2.4300759736118853,0.014567671677194593,0.8976482826496193,5.094533558269316,-0.20528999175941887,-0.027320281390648793
2020-03-08,-2.320755103396066,0.01954632491477473,0.8999594269204632,5.145417251536438,-0.20473528059934615,-0.03790015998022378
2020-03-29,-3.3268711062481318,0.0008922554043533371,0.8940828702533771,3.5762348850023393,-0.20427400094547704,0.29223082184063554
2020-04-19,-3.4036550359522555,0.0006819531620764583,0.8939271299171769,4.219921549314025,-0.20540185409297293,0.1568029972153422
2020-05-10,-3.5492231880340492,0.0004048216354186798,0.9006108683894857,4.163596819481693,-0.2101665106960731,0.16892106520237726
2020-05-31,-3.905741056443657,0.00010594338483763782,0.9128142261470571,4.391635405370694,-0.22270343740689763,0.12146096791634442
2020-06-21,-4.637287673546652,5.244807204563061e-06,0.9294436905803684,4.811061963135761,-0.2381153687358898,0.03350635522963685
2020-07-12,-4.951189511359384,1.316397953282149e-06,0.9436021173312573,4.868231572938983,-0.24345238264588437,0.021014276676844745
2020-08-02,-4.965395229671413,1.2351097187556412e-06,0.9506879251682038,4.84267302689482,-0.24556045927421058,0.02610599113055101
2020-08-23,-5.159255332154702,5.125694450720729e-07,0.9568741893858942,5.0677550250890775,-0.2473102109202916,-0.020907113833437463
2020-09-13,-5.340611166894025,2.2165394071879203e-07,0.960285744130208,4.991633588626801,-0.241661877772149,-0.004696449955843729
2020-10-04,-5.4839306354640165,1.1313983499460345e-07,0.9616578529281536,5.001651892838116,-0.23569882211720164,-0.006395624294613933
2020-10-25,-6.430904829607582,1.1030736059175847e-09,0.9690675083672617,5.064409790595047,-0.22883364672399242,-0.01880328220312255
2020-11-15,-6.367336794984241,1.5183225463263668e-09,0.9696763957244637,5.40098134081739,-0.2276314004800762,-0.08897469770760147
2020-12-06,-5.81744774257954,2.2926557245220844e-08,0.963049869695798,5.030528099062245,-0.22214421058342027,-0.01104060759499792
2020-12-27,-5.5168105806142,9.684907226361907e-08,0.9586857942328847,4.648300068789678,-0.21651336678001998,0.06946260726815412
2021-01-17,-5.298041832343282,2.702083139575594e-07,0.9575571337578245,4.400533657603114,-0.21353957936914,0.12169396726205317
2021-02-07,-4.801340021501165,2.5628899567084643e-06,0.9497732391323063,4.038594258516781,-0.21063387134492823,0.19765197444446603
2021-02-28,-4.7934295663819935,2.653790934630466e-06,0.9415458969907224,3.790308104568896,-0.20852659343446212,0.2498255670555422
