date,r2,alpha,b_real,c_dollar
2011-05-05,0.8311583983180418,13.970829870097921,-0.004266413005677823,-2.0159930130808488
2011-05-06,0.8313965909520638,13.977383791676246,-0.004336974546097383,-2.0174333716644517
2011-05-09,0.83140118167429,14.003879081303474,-0.004656407518284722,-2.023219726012977
2011-05-10,0.8313414658665124,14.01680545477755,-0.004619128307233784,-2.0260623321285425
2011-05-11,0.8316120993308352,14.040303320591066,-0.004798477670222276,-2.031226360062072
2011-05-12,0.8326032214591306,14.099423955845756,-0.005100285451680876,-2.0442719051703224
2011-05-13,0.8337156947943314,14.158838703757013,-0.005410858474166294,-2.057383770490723
2011-05-16,0.8341993270991602,14.194759915939308,-0.005706895720086005,-2.065283788697881
2011-05-17,0.8345098837360949,14.23202093499507,-0.006011299882463385,-2.0734784648796163
2011-05-18,0.8350472862831506,14.270204155233793,-0.006301595721385892,-2.081884055368171
2011-05-19,0.8365938032062283,14.328403088377138,-0.006590347879251293,-2.0947424591995762
2011-05-20,0.8379206023099985,14.393649252941064,-0.007119127720025237,-2.10910227229116
2011-05-23,0.8369706156334917,14.447102120697679,-0.007461233438195221,-2.1208588663380303
2011-05-24,0.8380143639583241,14.53901060143404,-0.007887029132848382,-2.141150819023532
2011-05-25,0.8423495180901855,14.675534660605116,-0.008244303162654988,-2.171380576350806
2011-05-26,0.8461931642082352,14.795499845207027,-0.009016658318545562,-2.197852498047263
2011-05-27,0.849290919177098,14.898902316798997,-0.009545482439002696,-2.2207000294029355
2011-05-30,0.8504895941984549,14.969389202657322,-0.010236092352955552,-2.2361966830312676
2011-05-31,0.8529619140410047,15.052336652729203,-0.010769457673012281,-2.2545102582602787
2011-06-01,0.8541400315425112,15.103280223388378,-0.011364732702254972,-2.265695499856382
2011-06-02,0.8558502600331038,15.165047008770298,-0.012124784568318423,-2.279254763721658
2011-06-03,0.8573056083724224,15.215511409700413,-0.012659048313545126,-2.290353927292565
2011-06-06,0.859579715871832,15.281974349573716,-0.013113217096484135,-2.3050296618297805
2011-06-07,0.8622956360202999,15.345370978878378,-0.013763893135386063,-2.3189922450940337
2011-06-08,0.8629534993028707,15.378598035732466,-0.014074801568233049,-2.326302860070164
2011-06-09,0.8642653254873656,15.43497335568461,-0.014363395260332187,-2.3387660020109746
2011-06-10,0.8654477266370265,15.500073310221019,-0.014689802919939177,-2.3531619300155175
2011-06-13,0.8672341283834698,15.565949633717786,-0.015195836064022097,-2.3677097277033106
2011-06-14,0.8700492785000603,15.639635956371972,-0.01566757752861631,-2.384011812546546
2011-06-15,0.870821139497893,15.702528598272297,-0.016151806123727894,-2.397883275167058
2011-06-16,0.8726173823733533,15.804441653023874,-0.0166052253070791,-2.4204394205579387
2011-06-17,0.8753183312602901,15.914995482351081,-0.016940634161173113,-2.444951187507761
2011-06-20,0.8746900583600672,15.968652103013167,-0.017211796937787134,-2.4568041462033117
2011-06-21,0.8750084930063594,16.030164786196124,-0.01775042204541695,-2.4703616712402163
2011-06-22,0.8753572466890918,16.095581682638,-0.018210600414075788,-2.484804703867882
2011-06-23,0.8741923892655898,16.114608689104998,-0.018561248618386178,-2.488939963920931
2011-06-24,0.873573919089869,16.13850387902348,-0.019108925601531802,-2.494141627431037
2011-06-27,0.8725826542807023,16.144759286564934,-0.019273763350812392,-2.4954908608792628
2011-06-28,0.8719341126127635,16.15750782622206,-0.01948154345108602,-2.4982849252265336
2011-06-29,0.8711508886707805,16.166255953409213,-0.019620060514565232,-2.500208098213172
2011-06-30,0.8701383216827621,16.152186144047874,-0.019589188867457967,-2.4971041620883456
2011-07-01,0.8686240841966322,16.124249583474963,-0.019510171983864386,-2.49093355282418
2011-07-04,0.8670790380422795,16.092433952301242,-0.0193587261740977,-2.48391042041485
2011-07-05,0.8659908425764123,16.075633925420274,-0.019141649620132248,-2.4802156349350417
2011-07-06,0.8648312225485719,16.06717807903504,-0.018837760253695334,-2.4783748037717843
2011-07-07,0.8638037524957455,16.061836691467736,-0.01864090268559862,-2.477213361715271
2011-07-08,0.8627598155498741,16.050431361272167,-0.018495958343240422,-2.4746742491459743
2011-07-11,0.8612634957212922,16.05017319908267,-0.01878064663231528,-2.4745090537558325
2011-07-12,0.8593125518540888,16.047178859847246,-0.01918072123590539,-2.4736999819846517
2011-07-13,0.8587300049364786,16.03521933635887,-0.018992235345486427,-2.4710079469250985
2011-07-14,0.8587342148914193,16.01361503720462,-0.017984798488418136,-2.466314206856731
2011-07-15,0.8586397896241542,15.988779134011365,-0.017510734924469626,-2.4607935564939662
2011-07-18,0.8572062920491672,15.969054275544885,-0.017667748252234577,-2.456266616558399
2011-07-19,0.857895073891082,15.939348558382493,-0.017633002362488936,-2.4495814352868637
2011-07-20,0.859889512150681,15.916326589806191,-0.017169050796559115,-2.444450244639747
2011-07-21,0.8630069805307309,15.879058994235272,-0.016603076433051103,-2.436183856031974
2011-07-22,0.8651674457652733,15.85531208380739,-0.016092143357326352,-2.4309155474206054
2011-07-25,0.867474609589208,15.833011377884025,-0.016030397047895648,-2.425874806741152
2011-07-26,0.8698711585177024,15.809682159521946,-0.016058185871987693,-2.420597992805277
2011-07-27,0.8720611221737099,15.782400389450155,-0.016178324681287784,-2.414418778326704
2011-07-28,0.8727113364995194,15.754261853993688,-0.01708934062926805,-2.407906049703221
2011-07-29,0.8725523698550843,15.726741412056683,-0.018466825985144,-2.4014496361607387
2011-08-01,0.8715427885173826,15.718098926275218,-0.01986123409178281,-2.3992042194436003
2011-08-02,0.8693167337052536,15.718612365431536,-0.02239001679961622,-2.3987630552733403
2011-08-03,0.8672346610446594,15.724102566829254,-0.02456770809533876,-2.3994987947181725
2011-08-04,0.8636890531263386,15.698101900114528,-0.02798470024678673,-2.3929688846016446
2011-08-05,0.8587804456170894,15.67929623535881,-0.03128499805608137,-2.388057021714631
2011-08-08,0.8503434529136931,15.655790190876093,-0.0367462548136579,-2.3816752593444623
2011-08-09,0.8418277041446601,15.612327403888607,-0.04398158468876576,-2.3705261709275867
2011-08-10,0.8311850682192323,15.549632453639592,-0.053351351989981505,-2.3546830184863214
2011-08-11,0.8238023852890877,15.53465299424052,-0.05925796577859688,-2.350145077991305
2011-08-12,0.8198246493547222,15.551831022161654,-0.06445778818702069,-2.352936574265163
2011-08-15,0.8160293215738152,15.564063990605696,-0.06883602818342496,-2.3547687158403487
2011-08-16,0.8120935328763728,15.591087830638488,-0.07340981657536255,-2.3598647390319694
2011-08-17,0.8095498548940382,15.626169390529418,-0.07758354955333413,-2.3668426984840387
2011-08-18,0.8029679297555183,15.669777271886812,-0.08260888324391441,-2.375545914912906
2011-08-19,0.7980434292809437,15.691967372542702,-0.08781357861070113,-2.3794436369010756
2011-08-22,0.7902578204669674,15.715474146976355,-0.0939887461662291,-2.383446337710974
2011-08-23,0.7864018798391325,15.749314651617636,-0.09783602114759671,-2.390203384275828
2011-08-24,0.7830899587016491,15.787077879356186,-0.10040842842777292,-2.398084200623593
2011-08-25,0.7811539456488198,15.821571847531285,-0.10323788684168916,-2.4052033053030337
2011-08-26,0.7777491218846074,15.861393418488426,-0.10664215457837059,-2.413387199742848
2011-08-29,0.7753536869207802,15.9031235174947,-0.1089561701301288,-2.4222051544537635
2011-08-30,0.7718427248315717,15.928708710005669,-0.11231298611319689,-2.4272205963864293
2011-08-31,0.769496988046317,15.920373887705455,-0.11507503752787454,-2.4247691174744324
2011-09-01,0.7690872476861372,15.907373779396947,-0.11797596601743354,-2.4212711161800806
2011-09-02,0.7670371571270039,15.888510479472714,-0.12211460503337956,-2.416239011319863
2011-09-05,0.7656142133158899,15.887946073662189,-0.12599642747580678,-2.4153460388514185
2011-09-06,0.7601557927808045,15.818437603400398,-0.13076946952096785,-2.3989041496235703
2011-09-07,0.7576142521734505,15.766934584903684,-0.13402649094165425,-2.3867627741144934
2011-09-08,0.755177820412225,15.651775004778704,-0.1384009516625915,-2.3602089210381214
2011-09-09,0.7520491642185534,15.428828255722479,-0.1436577994529949,-2.30944202426815
2011-09-12,0.7495934440638747,15.216075507035832,-0.14806280452355344,-2.2611105562719214
2011-09-13,0.7457380290208738,14.993774573984691,-0.15249448244817357,-2.2106276538622573
2011-09-14,0.7418508042645438,14.757430050998977,-0.15666927239207207,-2.157050358757832
2011-09-15,0.7410619857078468,14.553084228492438,-0.1601698992571505,-2.110736958890831
2011-09-16,0.7397852379843393,14.351386106809054,-0.16364243838321046,-2.0650152422470796
2011-09-19,0.7382299896831048,14.101753219249897,-0.16724560366286376,-2.0085895831692104
2011-09-20,0.7377223617085356,13.86050673680156,-0.17091426755537345,-1.9540198018415917
2011-09-21,0.7378444670492763,13.591883323646666,-0.17449205500386766,-1.8933627213074136
2011-09-22,0.7374516144300527,13.238414203338122,-0.1785503018325213,-1.813697655800361
2011-09-23,0.7411421923966969,13.024631796650175,-0.18105332807567753,-1.7654710713962942
2011-09-26,0.7454881810537484,12.827305115385046,-0.18317581321977147,-1.720982626139803
2011-09-27,0.7514942971135865,12.644062499412554,-0.18555909748451166,-1.6795858032674789
2011-09-28,0.7571512163293085,12.501865583877532,-0.18731282326354604,-1.6474689661702613
2011-09-29,0.7621182481904331,12.337605946047326,-0.18916144613420086,-1.6104089747594645
2011-09-30,0.7674084923735902,12.16288622054682,-0.19141041303071138,-1.5709388754673932
2011-10-03,0.7736987013336187,11.981618803873713,-0.19400192246075937,-1.529944627323766
2011-10-04,0.7789227372862223,11.855870113967002,-0.19554922403585284,-1.5015320113996977
2011-10-05,0.7841099224038847,11.708036798173007,-0.1973779186939269,-1.468139608832269
2011-10-06,0.7919441265819833,11.502665941574117,-0.1996283115649313,-1.4218239399936843
2011-10-07,0.7993294005799628,11.369923870130817,-0.20118800202664025,-1.3918387376562928
2011-10-10,0.8075357399012683,11.200455966232827,-0.20312518591460285,-1.3535743861093419
2011-10-11,0.8151286094667162,11.027105809238968,-0.20492416902113192,-1.314471541906043
2011-10-12,0.824251164257278,10.88297796102,-0.20692423149113837,-1.2818425076271478
2011-10-13,0.8310488078567267,10.730938001373016,-0.20848536360787018,-1.2475370459878339
2011-10-14,0.835957894444888,10.577091998657323,-0.2096074697257352,-1.2129129242296874
2011-10-17,0.842082382059501,10.457297698490397,-0.21068849143016663,-1.185896422345319
2011-10-18,0.8492537279282782,10.340906179150474,-0.21195622231551808,-1.1596084733350076
2011-10-19,0.8574881568034212,10.238245111779003,-0.2130658233316754,-1.1364131035837004
2011-10-20,0.8658136329200041,10.165550600851002,-0.2140151006956831,-1.1199317706046708
2011-10-21,0.874892380198178,10.086989709393919,-0.214977535704404,-1.102134230819197
2011-10-24,0.8830926262206293,10.054124252800857,-0.21605421404241024,-1.0945159068734531
2011-10-25,0.8899942189384277,10.00895513960517,-0.21697551633415568,-1.0841870569087475
2011-10-26,0.895438340534452,9.938780576443172,-0.2181054922068437,-1.068245561082591
2011-10-27,0.8999702393973128,9.885216133785097,-0.21903386739711767,-1.0560305091722504
2011-10-28,0.9039574340463097,9.825794475353367,-0.2198382001267602,-1.0425504511998538
2011-10-31,0.907832552594509,9.773936887857872,-0.22014877147369283,-1.030865107400131
2011-11-01,0.9108950324763108,9.73434239117289,-0.219876742272415,-1.02201939778654
2011-11-02,0.9122200288295846,9.708549369693735,-0.21930933040587453,-1.0163241060664734
2011-11-03,0.9138390207850028,9.634118500040355,-0.21937944075658306,-0.9996519303789388
2011-11-04,0.9161878937264115,9.566186724520575,-0.21908331772699338,-0.9844895950159693
2011-11-07,0.9184219487314856,9.499091925244858,-0.2191223832276324,-0.9694549725960162
2011-11-08,0.9212509932106558,9.416237456720435,-0.21928375768117017,-0.9508725115059378
2011-11-09,0.9245382245138212,9.329284631700748,-0.21945840139099293,-0.9313736842838309
2011-11-10,0.9270460329175714,9.234204476765232,-0.21956239263696536,-0.9100872982886123
2011-11-11,0.9284576434949835,9.152497702889399,-0.21977635037740162,-0.8917702892971957
2011-11-14,0.9298346724806028,9.071056053392573,-0.2199569886255007,-0.8735167744480559
2011-11-15,0.9315577612272953,8.934307660003144,-0.22036306621431137,-0.8428699926050385
2011-11-16,0.9333939190262547,8.797529269668754,-0.220628178603465,-0.812246655146559
2011-11-17,0.9346109494713308,8.713423048167241,-0.22053374458933558,-0.7934576821396457
2011-11-18,0.9352678013367952,8.65824688038073,-0.22040499794569043,-0.7811368335868403
2011-11-21,0.9357953340727901,8.629290168456265,-0.22004405339063743,-0.7747081860518437
2011-11-22,0.9359839121767747,8.620310249543454,-0.21985494363116942,-0.7727228577024274
2011-11-23,0.9362094666652195,8.622701363072629,-0.2195224197443476,-0.7732968544104264
2011-11-24,0.9361770611890586,8.634277279164582,-0.21918436331811547,-0.7759275632157729
2011-11-25,0.936018833162589,8.659836843574936,-0.21915776445053706,-0.7816452869241468
2011-11-28,0.9361028073103893,8.682838608934818,-0.21933224395597367,-0.786765268688445
2011-11-29,0.9364949903944033,8.72896122749266,-0.21970175959410432,-0.7970296822600973
2011-11-30,0.9367327416656762,8.739179704594074,-0.22012774539766464,-0.7992563336294907
2011-12-01,0.9381634130081971,8.790085280612455,-0.2212098239216122,-0.8104954999970508
2011-12-02,0.9388546015332822,8.837401928797538,-0.22186887684607162,-0.8209878272133497
2011-12-05,0.9388201838149214,8.880378044137434,-0.22198925097194605,-0.8305870129165847
2011-12-06,0.9387280515245469,8.889623675065803,-0.22199409638833384,-0.8326548783937158
2011-12-07,0.9388172854152129,8.915492859809017,-0.2221924118825157,-0.8384121914937037
2011-12-08,0.9387063874807926,8.952018238533514,-0.22225414897365536,-0.8465735263367338
2011-12-09,0.9385791681287228,8.962131483745686,-0.22230534591829693,-0.8488284552319261
2011-12-12,0.9378408683520616,9.028878198409313,-0.22216112182574402,-0.8637741634760288
2011-12-13,0.9358491856095891,9.13831189173436,-0.22175341148454342,-0.8882984099359184
2011-12-14,0.9321338632753582,9.304355549573234,-0.22120650810290168,-0.925484065304039
2011-12-15,0.9297633650854649,9.50951019186168,-0.22144327958181143,-0.9713213414132562
2011-12-16,0.9274451253231704,9.655743190996674,-0.22127067281353044,-1.0040427407738044
2011-12-19,0.923913415649905,9.813989159642077,-0.22083855818480846,-1.0394863836534254
2011-12-20,0.9214473817742455,9.929656219839512,-0.22044988102127022,-1.0654120225027646
2011-12-21,0.9195628225540893,10.030377686338323,-0.22023932442976113,-1.0879725796095987
2011-12-22,0.9167727729235732,10.108265131611052,-0.21958382159265538,-1.1054787799019505
2011-12-23,0.9145382909283746,10.194332258097223,-0.21931430537879876,-1.1247655689803997
2011-12-26,0.9122310994447066,10.265466292333308,-0.21890115194321494,-1.140729872175653
2011-12-27,0.9097128813605606,10.32554310163838,-0.21833996657401333,-1.1542391854851661
2011-12-28,0.9050468424823681,10.433074795023892,-0.21758889382129296,-1.1783773225265417
2011-12-29,0.9003722553144394,10.545451005873893,-0.2169862657588178,-1.2035818136183913
2011-12-30,0.8960159570997827,10.639417232302007,-0.21634253180458174,-1.2246830687847559
2012-01-02,0.8918045609258903,10.712855451238454,-0.21546267853725637,-1.2412163425274125
2012-01-03,0.8891376734494325,10.738630285901483,-0.21465044687110071,-1.24709202514276
2012-01-04,0.8864874146403132,10.767678202202344,-0.21382543689048772,-1.2536968744409664
2012-01-05,0.8844676227462229,10.800203130722185,-0.21314477841018675,-1.2610498417924727
2012-01-06,0.8822603888035656,10.839263112407298,-0.21246451848222864,-1.26986157386092
2012-01-09,0.8790421147706969,10.923646838021352,-0.21235046201142954,-1.2887497862455963
2012-01-10,0.876618123815259,10.964938549622946,-0.21211621218141605,-1.298019529618593
2012-01-11,0.8743753425610228,10.989826440670171,-0.2116944504155268,-1.3036361966946617
2012-01-12,0.8723007944576536,10.992389993953264,-0.2109791175174508,-1.3042956077124297
2012-01-13,0.8695771544208478,11.024842377296428,-0.21047567099935285,-1.3116156410047868
2012-01-16,0.8667365300433766,11.027290172717846,-0.20945819962160572,-1.3122805718495008
2012-01-17,0.8637959274828935,11.026662523710103,-0.20845495462865266,-1.3122678382361608
2012-01-18,0.861328469943069,11.008412484198184,-0.2073566444240992,-1.3083234782467517
2012-01-19,0.8595945905747389,10.989711280735856,-0.20665208812939612,-1.3042194214537266
2012-01-20,0.8576919137778266,10.971720006605707,-0.20608125306407105,-1.3002575497515934
2012-01-23,0.8558471727619417,10.982295095993566,-0.20618478901986245,-1.3026160263285
2012-01-24,0.8537839260330742,11.016857146568864,-0.20659244978414754,-1.31030973738497
2012-01-25,0.8521120691531714,11.054936012813455,-0.20715018917521327,-1.318771417410229
2012-01-26,0.8513096115614536,11.119883488767217,-0.2082076910718617,-1.333206507682944
2012-01-27,0.850420692037144,11.179683303229345,-0.20913563542654065,-1.3465003387482795
2012-01-30,0.8495372698852852,11.270376709059565,-0.21040265991662355,-1.3666722655854415
2012-01-31,0.8482867531931936,11.35810759193771,-0.21151583244252764,-1.386195779709328
2012-02-01,0.8469404592116159,11.437819779499055,-0.21252121891752718,-1.4039504461564576
2012-02-02,0.8464878695257068,11.530945124879157,-0.21380670057616044,-1.424675853406594
2012-02-03,0.8463084159996708,11.651535638804237,-0.21567019160338183,-1.4514804866771818
2012-02-06,0.844525006367986,11.723340684354097,-0.21661248467255928,-1.467503428317411
2012-02-07,0.8435632288234709,11.77857681909223,-0.21749107063885886,-1.4798099997596479
2012-02-08,0.8421635983086814,11.834398987454758,-0.2183336431941565,-1.4922578194471043
2012-02-09,0.8402732110783095,11.862981320904566,-0.2186313558032279,-1.498663395657689
2012-02-10,0.8379465587545181,11.895670667341584,-0.21879656221211485,-1.506010306390987
2012-02-13,0.8348598942704334,11.885063074047178,-0.2182674833852496,-1.5037448202711359
2012-02-14,0.8312875420105239,11.869360104966793,-0.21749887756960418,-1.500368401786902
2012-02-15,0.828381306598122,11.85936265388212,-0.2169356824560525,-1.4982384359975112
2012-02-16,0.8264725633924732,11.868410611393383,-0.21678689585178787,-1.500321166257844
2012-02-17,0.8242629460489178,11.874334567048045,-0.21659165881532788,-1.5017134613764918
2012-02-20,0.8216831784149925,11.887787506644038,-0.21656889547763952,-1.5047719374124484
2012-02-21,0.8203274759072536,11.887458315949502,-0.21645249885452095,-1.5047372048024306
2012-02-22,0.8194328534372479,11.895245627151363,-0.21650695631249173,-1.5064970010791368
2012-02-23,0.8181963718069221,11.898167465865328,-0.21641762519393215,-1.507192167660019
2012-02-24,0.8164307070544381,11.881057774989065,-0.21592791783403037,-1.503450806190675
2012-02-27,0.8137554478746419,11.826165694013081,-0.21461133261198223,-1.4913379773505269
2012-02-28,0.8117628497400433,11.793544319503692,-0.21382698643158757,-1.4841481699122747
2012-02-29,0.8051401518759775,11.709113646670001,-0.21180661433592707,-1.465538040753509
2012-03-01,0.8005762059132839,11.634396462802888,-0.21008173435927668,-1.4490332092375229
2012-03-02,0.7966970019781205,11.552445025467796,-0.2081578136894795,-1.4309128410707297
2012-03-05,0.7937917166192168,11.484921529423183,-0.20644245903426983,-1.4159789709792188
2012-03-06,0.7894308118821745,11.443477011704141,-0.2049885311838619,-1.4068582084246148
2012-03-07,0.7849537505575108,11.409014277181397,-0.20372554244817126,-1.3992864389483723
2012-03-08,0.7806590617440372,11.37168239990632,-0.202599753913578,-1.3910663436039812
2012-03-09,0.7768370148887391,11.35957093584333,-0.20205518021035415,-1.3884410282009298
2012-03-12,0.7722524635253261,11.329519831712158,-0.200970134766082,-1.3818388113193163
