date,e_dbeta,beta_real,beta_dollar,z_combined_sq
2022-05-23,0.0005237956055665907,-0.07538914395678922,-1.0220631524815886,0.003960558010102929
2022-05-24,0.00047152777984716006,-0.0745317426799771,-0.9991614046399204,0.002133176300850344
2022-05-25,0.00042446409986637303,-0.07451317192839849,-0.995200669577498,0.00188956001612244
2022-05-26,0.00038211575295914386,-0.07440451811758153,-0.9981734843858274,0.002310279701836921
2022-05-27,0.0003440406799334205,-0.0737048376798271,-0.9889565699557225,0.0035722753938820626
2022-05-30,0.00030977836439407077,-0.07349310104658176,-0.9787185196338826,0.00412022363227638
2022-05-31,0.0002789027741147927,-0.07375838161064233,-0.9792893472217437,0.0033006230221729396
2022-06-01,0.0002510859633612305,-0.07417096601755738,-0.9676303707320403,0.0026341314872210847
2022-06-02,0.0002263264152306595,-0.07240520987854114,-0.9318816242349073,0.013901541961147857
2022-06-03,0.00020393959655167035,-0.0727158450454359,-0.9400284662248928,0.010861429666797404
2022-06-06,0.00018401619062446902,-0.07018496734531465,-0.957495668705976,0.023073191078248654
2022-06-07,0.00016692866505536684,-0.07025100388392726,-0.8320918179207921,0.07141184093015379
2022-06-08,0.00015151759985600346,-0.07081825562727133,-0.8187525091266445,0.07678736936811538
2022-06-09,0.0001376179146604132,-0.07145863536296346,-0.8058020243139985,0.08263560082789247
2022-06-10,0.00012495005733405775,-0.07264362025666102,-0.8022055427514254,0.0794906784036976
2022-06-13,0.000115032810770742,-0.06925895100547894,-0.7006855133676376,0.20630316024572792
2022-06-14,0.00010590410134060956,-0.06927152468165819,-0.7005025045473734,0.2064255955350129
2022-06-15,9.786263923216655e-05,-0.0674813970676046,-0.6875002460861688,0.24068454321895777
2022-06-16,9.058185345230044e-05,-0.06603417247950466,-0.6888475988793423,0.2560198828693655
2022-06-17,8.365722113274677e-05,-0.0657181045716295,-0.7081817579980662,0.23553868069169911
2022-06-20,7.714581515855229e-05,-0.06550555173203688,-0.7221475477238855,0.22165643491047654
2022-06-21,7.112409184513696e-05,-0.06546260599863873,-0.724560631859331,0.21943616759518428
2022-06-22,6.570649198709113e-05,-0.06560863329828376,-0.7071220713483797,0.2382890638741824
2022-06-23,6.0731170387581714e-05,-0.06536547158570578,-0.7061192092918219,0.2427960390143959
2022-06-24,5.609005494984955e-05,-0.06479394638845962,-0.7185117519607884,0.23579351293365103
2022-06-27,5.183897427519515e-05,-0.06461752439624607,-0.7153505741981949,0.24209725263145426
2022-06-28,4.790622090098256e-05,-0.06449195239429817,-0.7175199450993464,0.24135200798246037
2022-06-29,4.434421826442603e-05,-0.0642038214643217,-0.7085468151665033,0.25646344679977356
2022-06-30,4.103513166855335e-05,-0.06442813081676435,-0.708009268225791,0.2537727069309327
2022-07-01,3.803795525601357e-05,-0.06312207679149293,-0.7117587103717188,0.2696072144355786
2022-07-04,3.5291248130942034e-05,-0.062170513967580186,-0.7183962938071417,0.2779035816765496
2022-07-05,3.274070448357577e-05,-0.06227184007276888,-0.7174099537512456,0.2772872078927593
2022-07-06,3.0188036220702852e-05,-0.06172944562246433,-0.7813428825864059,0.2203380155874628
2022-07-07,2.7770408045773365e-05,-0.06238048879145447,-0.7923152577651238,0.19914360866192887
2022-07-08,2.5544017713921463e-05,-0.0623603660233812,-0.7937415663681753,0.198286777715988
2022-07-11,2.3492083742181434e-05,-0.06214056759242724,-0.8003100515885558,0.19670664391149761
2022-07-12,2.1596896604589494e-05,-0.06188074178930972,-0.8105348092163731,0.1932656300773254
2022-07-13,1.984505852526991e-05,-0.06198216440473572,-0.8139486367876255,0.18884730922530146
2022-07-14,1.8204500623078556e-05,-0.06255988185875729,-0.8212787702172564,0.17331667220717797
2022-07-15,1.6673352121541778e-05,-0.06259416372844645,-0.8417845787587015,0.15891760326801108
2022-07-18,1.5310304230814834e-05,-0.06202232923914089,-0.8216049921203611,0.1824991874513889
2022-07-19,1.4082634710739555e-05,-0.062118359793435246,-0.7990348010132821,0.19814165573250214
2022-07-20,1.2953515741071443e-05,-0.06221770075567285,-0.7968113647501625,0.19821894634032822
2022-07-21,1.1907215398530304e-05,-0.062481745972488664,-0.7984433510845377,0.19226535601940725
2022-07-22,1.09364728253727e-05,-0.063521691606139,-0.7869397902087903,0.18474425743786443
2022-07-25,1.008737636331147e-05,-0.061978934049062274,-0.7728657134865475,0.2236103215185471
2022-07-26,9.304533902408833e-06,-0.06191670862896928,-0.7737096202010093,0.22393848240868286
2022-07-27,8.624752621675203e-06,-0.06139712562057226,-0.7382209270141862,0.26940856160711435
2022-07-28,7.99779646816517e-06,-0.06162339088698872,-0.7311360008627203,0.27307346539492827
2022-07-29,7.426885969654353e-06,-0.06124451725045631,-0.725820531816475,0.28616525716389274
2022-08-01,6.9144451027799544e-06,-0.06074822821696915,-0.7136234037511863,0.310019207285279
2022-08-02,6.437278846556114e-06,-0.060763452038203186,-0.7134765652301625,0.3098994219623004
2022-08-03,6.0274141998875995e-06,-0.059244198194739396,-0.6955120211402042,0.36329518040408726
2022-08-04,5.644945856300536e-06,-0.05924911343979526,-0.693756340427162,0.365452031496038
2022-08-05,5.266966870074594e-06,-0.059326904888428456,-0.7208616891673418,0.3304116711694195
2022-08-08,4.913785750243682e-06,-0.05935654514625961,-0.7211521240613898,0.3294411593177331
2022-08-09,4.58358676582034e-06,-0.059397601057656305,-0.7216265853830027,0.3280150962891131
2022-08-10,4.273140466008604e-06,-0.0592995099257901,-0.7280472747588238,0.32270006945930796
2022-08-11,4.005746037812859e-06,-0.05959483298061803,-0.6815474681402542,0.374243766796866
2022-08-12,3.7541569102459425e-06,-0.05958875186766885,-0.6833655019837421,0.3719294104219279
2022-08-15,3.51937633180479e-06,-0.059880537016726645,-0.6769046337538731,0.3746117062918077
2022-08-16,3.2941145306699725e-06,-0.05949962058194243,-0.6939061912377901,0.3599382961716391
2022-08-17,3.0913394545147666e-06,-0.05896557056408054,-0.683970429925947,0.38443222217302975
2022-08-18,2.8986975278351913e-06,-0.059045269137889655,-0.6883950270859744,0.37683347456963545
2022-08-19,2.7185629456491612e-06,-0.05879232422602204,-0.6912845670542807,0.37856716523107686
2022-08-22,2.5492669558102632e-06,-0.058780538597422195,-0.6924892836580693,0.37725926078024186
2022-08-23,2.3886784179244535e-06,-0.058818762650635716,-0.6974308447187929,0.3700599400945482
2022-08-24,2.2382369307767723e-06,-0.05894640353442043,-0.6951510782893892,0.3701894486140058
2022-08-25,2.097502044318224e-06,-0.058896063155095255,-0.6952002836543263,0.3712243573350914
2022-08-26,1.972764538474937e-06,-0.058596779518552286,-0.6745694112732545,0.40530448501264393
2022-08-29,1.854510654822664e-06,-0.05918091792883555,-0.6687983477498397,0.40056767370884794
2022-08-30,1.7463587294182543e-06,-0.05884524968517965,-0.6624783416910095,0.41681691003952803
2022-08-31,1.6432961892996816e-06,-0.0587967114011826,-0.6681389057424801,0.4098432447902265
2022-09-01,1.5457258652259126e-06,-0.059057171526911936,-0.6666579803932695,0.40625235603235477
2022-09-02,1.4574994693700157e-06,-0.05860103255719194,-0.6576179168687538,0.42922352636570416
2022-09-05,1.373887952496122e-06,-0.058597417238170184,-0.6596647114795491,0.4263358674838196
2022-09-06,1.2995750845235344e-06,-0.05831536434486405,-0.6418594011192678,0.45910532341758103
2022-09-07,1.232994347571634e-06,-0.05793438607899816,-0.6290746080286022,0.4876730267854429
2022-09-08,1.168476388143879e-06,-0.057979756045334396,-0.6353790396800194,0.4767375896343452
2022-09-09,1.1079938595425664e-06,-0.05832217952576639,-0.62683260681159,0.4823812512173382
2022-09-12,1.0490705104428329e-06,-0.05822890668389556,-0.6372139489539315,0.4681978731898395
2022-09-13,9.92833834939041e-07,-0.057575899356729285,-0.6499660216681825,0.46393807714552193
2022-09-14,9.368471490552055e-07,-0.057581177591048735,-0.6691375484523301,0.4360920839560902
2022-09-15,8.844643960841014e-07,-0.05737579928152889,-0.6692010001207205,0.4408612651067887
2022-09-16,8.332696519744885e-07,-0.057945156415971255,-0.6737595163674679,0.42117801082469475
2022-09-19,7.855799252228266e-07,-0.05763445652337097,-0.6742842743123985,0.4276795436068316
2022-09-20,7.425974730563539e-07,-0.05681244453858461,-0.6703483607061327,0.4528570450131962
2022-09-21,7.013911438177752e-07,-0.056969445314335995,-0.6731662482882501,0.4451054476527795
2022-09-22,6.630460656528481e-07,-0.05727315103560478,-0.6621581033646926,0.45329965308359377
2022-09-23,6.294497722981399e-07,-0.05613448588999881,-0.6539361314825491,0.49330378242078654
2022-09-26,5.946188905367233e-07,-0.056065235490374704,-0.6886902333022079,0.4466455737326313
2022-09-27,5.648437292420574e-07,-0.05469800911769281,-0.6763186299665016,0.49925638474435297
2022-09-28,5.369218314875113e-07,-0.05434526821268142,-0.6787063125318082,0.5056703950309619
2022-09-29,5.08920103688388e-07,-0.05526934870314942,-0.6803190203426092,0.47847663929876594
2022-09-30,4.827666206687866e-07,-0.054274340278756175,-0.6949797034888114,0.48609844983417727
2022-10-03,4.5974480602024597e-07,-0.053290875765825405,-0.6879701494851804,0.5231274561474897
2022-10-04,4.355630563935046e-07,-0.05476515824399187,-0.6939082011235849,0.4740179919362332
2022-10-05,4.116456879764492e-07,-0.05459450314648729,-0.7162838612999406,0.4508862019866245
2022-10-06,3.9008221653220965e-07,-0.05396044402784256,-0.7099034689500927,0.47616428219518936
2022-10-07,3.6998858904248464e-07,-0.0539833785187791,-0.7023291930074453,0.4848873740424453
2022-10-10,3.511801809867044e-07,-0.05384743575786059,-0.7000034553071713,0.4916489693788809
2022-10-11,3.334397849893333e-07,-0.05386583000955607,-0.6970872631662682,0.49483493209877966
2022-10-12,3.166625793933664e-07,-0.0537495055198468,-0.6980962008037561,0.4968445173240607
2022-10-13,3.011017106410852e-07,-0.053753619779315816,-0.6889192190684875,0.5085978020487458
2022-10-14,2.8645376296911286e-07,-0.054223241168278105,-0.6754387785565319,0.5135216056798613
2022-10-17,2.7225240492627797e-07,-0.05365953205654245,-0.6943268253319204,0.5042355912648266
2022-10-18,2.5881625358292685e-07,-0.053971447922328775,-0.6858600342848078,0.5064818124567312
2022-10-19,2.4633380766647e-07,-0.05391287209861663,-0.6787322077287474,0.5177101227741328
2022-10-20,2.3398894070990598e-07,-0.054421098493741854,-0.6821980304659647,0.49885616296408397
2022-10-21,2.223197993694376e-07,-0.054576132891177964,-0.677258105440574,0.5012951763846155
2022-10-24,2.1071700581651801e-07,-0.05489646800968076,-0.6880568815997334,0.4781034534113294
2022-10-25,1.999231194994154e-07,-0.054343691540386235,-0.6922136553430815,0.4877543805599913
2022-10-26,1.9037384150781262e-07,-0.05378125138459215,-0.6780568170423782,0.5223524915220925
2022-10-27,1.8121722161271813e-07,-0.05373739845729387,-0.6814352832842914,0.5190190089892774
2022-10-28,1.7265258756761588e-07,-0.05325369265614889,-0.6855704546184898,0.5273829954525058
2022-10-31,1.640399902908222e-07,-0.05318552649166367,-0.7076124497572074,0.5011602549298169
2022-11-01,1.5580483451504348e-07,-0.05324229733362981,-0.7088589695856988,0.4979787696171618
2022-11-02,1.478204182402544e-07,-0.05328488514789091,-0.7164829417093741,0.48753732195529886
2022-11-03,1.4028291607336928e-07,-0.05330317923606923,-0.7139047988969125,0.49009059393713894
2022-11-04,1.3383140548457703e-07,-0.052373696350857986,-0.6957726705701366,0.5401071798779886
2022-11-07,1.2675873216252668e-07,-0.05271634490926144,-0.7455578319316529,0.47152364600509533
2022-11-08,1.2022400532580087e-07,-0.053055671432388804,-0.7247991715963824,0.4844752132462906
2022-11-09,1.1359610935153362e-07,-0.05340828010658307,-0.7479816530730117,0.44870444498118633
2022-11-10,1.0778271250792567e-07,-0.05237992462273681,-0.7393699001791836,0.48823979300050646
2022-11-11,1.0173985165804898e-07,-0.053592329529109015,-0.7518944451749902,0.4393478592930663
2022-11-14,9.6021954950518e-08,-0.05365392334865701,-0.7515064755631937,0.43798849572251486
2022-11-15,9.064351479495598e-08,-0.053818844536497774,-0.7452283963474946,0.43987391650860275
2022-11-16,8.55360776015272e-08,-0.054229557926533,-0.7376359325802505,0.4365358398797425
2022-11-17,8.074977706479777e-08,-0.05393146906928092,-0.7417274951209463,0.44043488187212776
2022-11-18,7.610829648665093e-08,-0.05419783493433051,-0.7490571170726139,0.42520205666670746
2022-11-21,7.170350822566782e-08,-0.05461476955955004,-0.7419425488457101,0.42124729309167425
2022-11-22,6.752700979566867e-08,-0.05451839292453858,-0.7479216133021014,0.417532205418087
2022-11-23,6.372155752214036e-08,-0.05388850887794586,-0.7465980787068467,0.4364547926758143
2022-11-24,6.012976590951309e-08,-0.0538952516043221,-0.7465357514480183,0.43633022287953543
2022-11-25,5.674636318868948e-08,-0.05392719272631495,-0.7447542497139589,0.43731649880108076
2022-11-28,5.356346176419667e-08,-0.053870067539136784,-0.7445927066045185,0.4391003677347026
2022-11-29,5.05494528954379e-08,-0.05398991226822594,-0.7431141409228912,0.43730133014416434
2022-11-30,4.7752377495849865e-08,-0.05368984920561844,-0.7422991080290695,0.4466655444572746
2022-12-01,4.507355836159934e-08,-0.0539105925406861,-0.7435963722821319,0.43901868875883865
2022-12-02,4.258984766775917e-08,-0.05377668966652861,-0.737901016890458,0.4489650286949118
2022-12-05,4.029444850932518e-08,-0.05317371735543089,-0.7427577854356823,0.46104546408798697
2022-12-06,3.807551345519418e-08,-0.053542256619244964,-0.743759186764052,0.4493199097594202
2022-12-07,3.598361740242315e-08,-0.05363396311211515,-0.7401369633594076,0.4505928186017176
2022-12-08,3.399004296012538e-08,-0.053761174172594905,-0.7410548965197035,0.44597720123503826
2022-12-09,3.2106786908080824e-08,-0.0537545965899266,-0.7412634269002363,0.4459389020914753
2022-12-12,3.038962305888459e-08,-0.05305172900932943,-0.7422352431029323,0.46517106986995305
2022-12-13,2.8751988821394535e-08,-0.053105656205637536,-0.7445470823134948,0.4611205824050787
2022-12-14,2.7148976496877755e-08,-0.053240921334077186,-0.7587972876014093,0.44246906380124407
2022-12-15,2.563034014539297e-08,-0.05331536769571678,-0.7584784029202143,0.4406285070601176
2022-12-16,2.418108878703153e-08,-0.052757485456769115,-0.7821237869288868,0.4345563304504242
2022-12-19,2.2846252099890072e-08,-0.05228848425138595,-0.782829436272777,0.44798321576929234
2022-12-20,2.159064110628743e-08,-0.05221515633076154,-0.7826033351603048,0.45040832600779435
2022-12-21,2.039902160094414e-08,-0.05189010213528779,-0.796838700645546,0.44808516825548983
2022-12-22,1.9306433542265695e-08,-0.05133388384864523,-0.7980620027560243,0.4643919301365553
2022-12-23,1.824078168982822e-08,-0.05207257646802464,-0.7902718452684983,0.4480327761704175
2022-12-26,1.7240153512839016e-08,-0.051855580352397374,-0.7941038021576927,0.4514334999430365
2022-12-27,1.631333589506532e-08,-0.05155252697982885,-0.7922428349951389,0.46240756088193774
2022-12-28,1.5439233026532147e-08,-0.05141102980376579,-0.7953957744192129,0.4641789550857186
2022-12-29,1.4607915450752152e-08,-0.05142518968962331,-0.7980218440321754,0.4615551340203453
2022-12-30,1.3833339419264062e-08,-0.05122152935444431,-0.795868468164035,0.46975594560400386
2023-01-02,1.3099176817952472e-08,-0.05122274044849552,-0.7963938050933943,0.4692802807330928
2023-01-03,1.2402955230891706e-08,-0.05118633489849021,-0.798733682879373,0.46849974106268094
2023-01-04,1.1736522926997451e-08,-0.051780791597387105,-0.7837664000158326,0.46268264982976876
2023-01-05,1.1101853907267743e-08,-0.05183404695196783,-0.7858059481781966,0.4592359051505931
2023-01-06,1.0488362656076199e-08,-0.05188205031959877,-0.7979702564476099,0.44739747404716745
2023-01-09,9.894485223724812e-09,-0.0523327245639358,-0.7978192188446563,0.4337748876300028
2023-01-10,9.343969341467647e-09,-0.0523341741504523,-0.786206887511402,0.44361341716177255
2023-01-11,8.8195700031054e-09,-0.052633515935831016,-0.7815235936973243,0.43878311325894376
2023-01-12,8.33146603148354e-09,-0.0520809589196411,-0.7916854800160162,0.4465671552581262
2023-01-13,7.868104208061542e-09,-0.052128594070459375,-0.7931843977111963,0.4438411899286363
2023-01-16,7.460392827045239e-09,-0.05042530251272194,-0.8128760973295048,0.4818175125355425
2023-01-17,7.069518337807287e-09,-0.05120728444728498,-0.7889673252209048,0.4760671478035766
2023-01-18,6.690189304563665e-09,-0.05170247115215379,-0.7856650978016799,0.4634301587210169
2023-01-19,6.347037902237424e-09,-0.05099463699469649,-0.7841065814231107,0.4870826717979859
2023-01-20,6.01555270715997e-09,-0.05195805382577581,-0.7618815673599774,0.4777324475081508
2023-01-23,5.700871108916687e-09,-0.05207038889330682,-0.7592671085730395,0.47688664107501116
2023-01-24,5.4029213885276e-09,-0.05206023469592834,-0.7591027164709627,0.47736106518340016
2023-01-25,5.115355295952774e-09,-0.052330592351061356,-0.7604951041824558,0.4677581406506632
2023-01-26,4.843327444949525e-09,-0.05235938611993608,-0.759164588399663,0.46821318312245624
2023-01-27,4.586262692129783e-09,-0.05226522878740256,-0.7609960895218963,0.46923936954168444
2023-01-30,4.342703061338303e-09,-0.05228682333148393,-0.7606416619605206,0.4689365892419506
2023-01-31,4.112885320977804e-09,-0.052134177282121885,-0.7634593504629996,0.47079563784480677
2023-02-01,3.904479842809324e-09,-0.05094946778146953,-0.7788078506821394,0.49328643542402717
2023-02-02,3.7026093657571774e-09,-0.05108726807900013,-0.785412439576272,0.4829772846082883
2023-02-03,3.5114123902004826e-09,-0.051346649318109644,-0.7756139568149968,0.4836155892518765
2023-02-06,3.3184282686846815e-09,-0.05187226877508848,-0.7947112605608211,0.45040883818041416
2023-02-07,3.1464116372287286e-09,-0.05151483249639302,-0.7720841687317092,0.48163221402361767
2023-02-08,2.983378123992612e-09,-0.051549692656358746,-0.7707067891687401,0.48184302617277963
2023-02-09,2.830091387251898e-09,-0.0514254641257369,-0.7702142777312666,0.4861974232901582
2023-02-10,2.683650880345558e-09,-0.05166476055638637,-0.7662133066662316,0.48255908778784884
2023-02-13,2.5471782574101893e-09,-0.05138742501545665,-0.7659629560959234,0.4914665542568699
2023-02-14,2.4182903568949814e-09,-0.05148104864935456,-0.7603875305985384,0.49399732766933696
2023-02-15,2.2953408802054632e-09,-0.05115018315335606,-0.7737177468462617,0.4915851343534054
2023-02-16,2.1766257401046464e-09,-0.05122484301516824,-0.7807158933988799,0.48279952174168067
2023-02-17,2.0706712867557174e-09,-0.04952792371833879,-0.8107919032680204,0.5132169421839207
2023-02-20,1.971029899365026e-09,-0.04931535737675604,-0.8129343048445901,0.5187966915463043
2023-02-21,1.8757475133630642e-09,-0.049319165555357286,-0.8157061778080961,0.5165857908464256
2023-02-22,1.7916996442856854e-09,-0.04766578729383827,-0.8497011451399328,0.5519233346779823
2023-02-23,1.717608416310683e-09,-0.046243737569933316,-0.8851692642773461,0.5864751761753011
2023-02-24,1.654833473387395e-09,-0.04475685830812027,-0.9115058566233175,0.6345212195796788
