Date,097950,271560,004370,003230,005180,035250,023530,139480,282330
2018-10-16,331500,106000,226000,65100,74100,28800,204500,211500,198500
2018-10-17,333000,107500,227500,65400,72100,29550,206500,206000,200500
2018-10-18,333000,107000,228000,64900,70800,29600,207000,208500,198500
2018-10-19,335500,108500,226500,65000,71100,29450,215000,210000,195500
2018-10-22,341500,111000,231500,66800,71900,30150,215000,216000,194500
2018-10-23,335500,106000,229000,64100,72400,29800,207000,208500,191500
2018-10-24,343000,106000,229000,61500,75600,29600,206000,209500,196500
2018-10-25,338500,102500,227500,60800,72700,29300,207000,201000,185500
2018-10-26,333000,99100,224500,60200,70700,28600,199500,193500,176500
2018-10-29,335500,99000,214000,60600,69300,28150,194000,196000,177500
2018-10-30,327500,97500,216500,61600,69200,27950,195000,194500,176000
2018-10-31,324000,95100,218000,60700,70800,28700,193500,204500,168500
2018-11-01,318000,92500,216000,64000,68900,28000,196000,203000,173500
2018-11-02,326500,90300,224500,64800,69500,28500,201500,203000,175500
2018-11-05,326000,89400,218000,62200,69000,28700,201500,201500,170500
2018-11-06,330000,88600,220000,62300,70400,28700,207000,208000,170000
2018-11-07,335000,96700,224500,60000,70600,28850,211000,207000,167000
2018-11-08,333000,96500,221000,60700,71400,29150,210500,208500,171500
2018-11-09,343000,92000,222000,60100,68900,30100,218000,202500,170500
2018-11-12,347000,94400,232500,57700,71000,29450,218000,193000,167000
2018-11-13,347000,93000,235000,61200,69600,29850,219500,191000,166000
2018-11-14,341500,96300,235000,59100,69900,30150,218000,190500,169000
2018-11-15,361500,97700,242000,59000,71600,30150,218500,193500,172000
2018-11-16,351000,99000,249000,60900,73000,30100,218000,194000,169500
2018-11-19,352500,100000,248500,60400,70300,30250,227000,194500,177500
2018-11-20,347500,103000,252500,59500,73500,30100,229000,191500,180500
2018-11-21,352000,110500,251000,57900,74500,30050,224000,186500,182000
2018-11-22,347000,110000,247500,56500,72900,30600,222000,186500,189500
2018-11-23,347000,112000,247500,56000,72900,30150,223500,186500,183000
2018-11-26,344500,116500,255500,58900,76100,30150,223500,189500,192000
2018-11-27,341000,114500,252000,60100,73900,30200,225000,190000,194500
2018-11-28,341500,111500,254000,62800,74700,30350,220000,188500,196500
2018-11-29,342000,114000,249500,61300,75400,32350,223000,194000,193000
2018-11-30,336000,111500,251000,60600,73700,32250,215500,195000,194500
2018-12-03,336000,111500,251500,61400,73000,31850,215000,194000,192000
2018-12-04,340000,112500,250000,61300,73600,32000,214500,192000,190500
2018-12-05,345000,115000,257000,61900,74000,32750,218500,193500,190500
2018-12-06,343000,115500,257000,59000,71800,32950,213500,189500,197000
2018-12-07,340500,114500,258000,59900,73900,32750,210000,192500,194000
2018-12-10,349000,118000,260500,58200,77200,32950,214000,183500,195000
