date,price
2021-06-01,31.920635223388672
2021-06-02,31.938318252563477
2021-06-03,31.796836853027344
2021-06-04,32.044429779052734
2021-06-07,32.25664138793945
2021-06-08,32.106327056884766
2021-06-09,31.920635223388672
2021-06-10,31.932329177856445
2021-06-11,32.031246185302734
2021-06-14,32.085201263427734
2021-06-15,32.139156341552734
2021-06-16,31.734493255615234
2021-06-17,31.527660369873047
2021-06-18,30.916175842285156
2021-06-21,31.401769638061523
2021-06-22,31.401769638061523
2021-06-23,31.114004135131836
2021-06-24,31.419754028320312
2021-06-25,31.491695404052734
2021-06-28,31.356809616088867
2021-06-29,31.473711013793945
2021-06-30,31.114004135131836
2021-07-01,31.18595314025879
2021-07-02,31.29385757446289
2021-07-06,30.943157196044922
2021-07-07,31.2489013671875
2021-07-08,30.82624626159668
2021-07-09,31.401769638061523
2021-07-12,31.599599838256836
2021-07-13,31.347814559936523
2021-07-14,31.482698440551758
2021-07-15,31.105016708374023
2021-07-16,30.853227615356445
2021-07-19,30.187786102294922
2021-07-20,30.33165740966797
2021-07-21,30.781286239624023
2021-07-22,30.853227615356445
2021-07-23,31.105016708374023
2021-07-26,31.096031188964844
2021-07-27,31.006099700927734
2021-07-28,31.069047927856445
2021-07-29,31.302854537963867
2021-07-30,31.042068481445312
2021-08-02,31.105016708374023
2021-08-03,31.18595314025879
2021-08-04,31.2758731842041
2021-08-05,31.428747177124023
2021-08-06,31.23990821838379
2021-08-09,31.158979415893555
2021-08-10,31.23091697692871
2021-08-11,31.365802764892578
2021-08-12,31.545654296875
2021-08-13,31.77945327758789
2021-08-16,31.61758804321289
2021-08-17,31.329833984375
2021-08-18,31.365802764892578
2021-08-19,31.033077239990234
2021-08-20,31.123001098632812
2021-08-23,31.356809616088867
2021-08-24,31.4647216796875
2021-08-25,31.39277458190918
2021-08-26,31.18595314025879
2021-08-27,31.491695404052734
2021-08-30,31.581619262695312
2021-08-31,31.428747177124023
2021-09-01,31.509679794311523
2021-09-02,31.644567489624023
2021-09-03,31.581619262695312
2021-09-07,31.563631057739258
2021-09-08,31.123001098632812
2021-09-09,31.05106544494629
2021-09-10,31.006099700927734
2021-09-13,31.23091697692871
2021-09-14,31.18595314025879
2021-09-15,31.158979415893555
2021-09-16,31.078039169311523
2021-09-17,30.610427856445312
2021-09-20,29.819091796875
2021-09-21,30.1697998046875
2021-09-22,30.448566436767578
2021-09-23,30.862220764160156
2021-09-24,30.547481536865234
2021-09-27,30.59244728088379
2021-09-28,29.9539852142334
2021-09-29,29.81009864807129
2021-09-30,29.603267669677734
2021-10-01,29.621257781982422
2021-10-04,29.387453079223633
2021-10-05,29.450397491455078
2021-10-06,29.1176815032959
2021-10-07,29.40543556213379
2021-10-08,29.43241310119629
2021-10-11,29.225589752197266
2021-10-12,29.243572235107422
2021-10-13,29.630250930786133
2021-10-14,30.007932662963867
2021-10-15,30.24173927307129
2021-10-18,30.079872131347656
2021-10-19,30.19677734375
2021-10-20,30.24173927307129
2021-10-21,30.160808563232422
2021-10-22,30.376625061035156
2021-10-25,30.403602600097656
2021-10-26,30.565467834472656
2021-10-27,30.430583953857422
2021-10-28,30.646400451660156
2021-10-29,30.367633819580078
2021-11-01,30.736326217651367
2021-11-02,30.88020896911621
2021-11-03,31.18595314025879
2021-11-04,31.042068481445312
2021-11-05,31.05106544494629
2021-11-08,30.970129013061523
2021-11-09,30.979124069213867
2021-11-10,30.565467834472656
2021-11-11,30.646400451660156
2021-11-12,30.673381805419922
2021-11-15,30.53849220275879
2021-11-16,30.610427856445312
2021-11-17,30.682371139526367
2021-11-18,30.790283203125
2021-11-19,30.385618209838867
2021-11-22,30.079872131347656
2021-11-23,29.935993194580078
2021-11-24,29.621257781982422
2021-11-26,28.748985290527344
2021-11-29,28.802940368652344
2021-11-30,28.605104446411133
2021-12-01,28.56913948059082
2021-12-02,28.811931610107422
2021-12-03,28.614097595214844
2021-12-06,28.901859283447266
2021-12-07,29.630250930786133
2021-12-08,29.639244079589844
2021-12-09,29.243572235107422
2021-12-10,29.387453079223633
2021-12-13,29.29383087158203
2021-12-14,29.032760620117188
2021-12-15,29.3658447265625
2021-12-16,29.320837020874023
2021-12-17,28.879718780517578
2021-12-20,28.73567771911621
2021-12-21,29.068769454956055
2021-12-22,29.374853134155273
2021-12-23,29.5819034576416
2021-12-27,29.84297752380371
2021-12-28,29.851980209350586
2021-12-29,29.815969467163086
2021-12-30,29.73161506652832
2021-12-31,29.73161506652832
2022-01-03,30.07628059387207
2022-01-04,30.166976928710938
2022-01-05,30.067211151123047
2022-01-06,29.9583683013916
2022-01-07,30.03093147277832
2022-01-10,29.758831024169922
2022-01-11,30.166976928710938
2022-01-12,30.39373016357422
2022-01-13,30.239543914794922
2022-01-14,30.239543914794922
2022-01-18,29.66812515258789
2022-01-19,29.76789665222168
2022-01-20,29.604633331298828
2022-01-21,29.12392234802246
2022-01-24,28.72484016418457
2022-01-25,28.4890193939209
2022-01-26,28.688560485839844
2022-01-27,28.49808692932129
2022-01-28,28.552509307861328
2022-01-31,29.033220291137695
2022-02-01,29.278112411499023
2022-02-02,29.35067367553711
2022-02-03,29.087642669677734
2022-02-04,29.006011962890625
2022-02-07,29.006011962890625
2022-02-08,29.114850997924805
2022-02-09,29.58649444580078
2022-02-10,29.250905990600586
2022-02-11,28.634140014648438
2022-02-14,28.32575798034668
2022-02-15,29.178342819213867
2022-02-16,29.223695755004883
2022-02-17,28.67042350769043
2022-02-18,28.29854965209961
2022-02-22,27.591083526611328
2022-02-23,27.201072692871094
2022-02-24,26.584308624267578
2022-02-25,27.282705307006836
2022-02-28,26.375699996948242
2022-03-01,25.423343658447266
2022-03-02,25.613813400268555
2022-03-03,24.815650939941406
2022-03-04,23.48235321044922
2022-03-07,22.539072036743164
2022-03-08,23.282812118530273
2022-03-09,25.114961624145508
2022-03-10,24.316797256469727
2022-03-11,24.22609519958496
2022-03-14,24.897281646728516
2022-03-15,25.151243209838867
2022-03-16,26.239648818969727
2022-03-17,26.239648818969727
2022-03-18,26.221506118774414
2022-03-21,25.795215606689453
2022-03-22,26.176158905029297
2022-03-23,25.532184600830078
2022-03-24,25.677303314208984
2022-03-25,25.677303314208984
2022-03-28,25.967546463012695
2022-03-29,26.811059951782227
2022-03-30,26.466400146484375
2022-03-31,25.74986457824707
2022-04-01,25.94940757751465
2022-04-04,25.940336227416992
2022-04-05,25.45962142944336
2022-04-06,25.024261474609375
2022-04-07,25.03333282470703
2022-04-08,25.114961624145508
2022-04-11,24.79751205444336
2022-04-12,24.543548583984375
2022-04-13,24.788440704345703
2022-04-14,24.64331817626953
2022-04-18,24.58890151977539
2022-04-19,24.84286117553711
2022-04-20,25.133102416992188
2022-04-21,25.069612503051758
2022-04-22,24.570758819580078
2022-04-25,24.407495498657227
2022-04-26,23.437002182006836
2022-04-27,23.41886329650879
2022-04-28,23.872365951538086
2022-04-29,23.59119415283203
2022-05-02,23.545841217041016
2022-05-03,23.672822952270508
2022-05-04,24.235164642333984
2022-05-05,23.400724411010742
2022-05-06,23.056060791015625
2022-05-09,22.593490600585938
2022-05-10,22.910940170288086
2022-05-11,22.892799377441406
2022-05-12,22.76582145690918
2022-05-13,23.38258171081543
2022-05-16,23.373512268066406
2022-05-17,23.999343872070312
2022-05-18,23.183040618896484
2022-05-19,23.536775588989258
2022-05-20,23.663753509521484
2022-05-23,24.207958221435547
2022-05-24,24.04469871520996
2022-05-25,24.02655792236328
2022-05-26,24.461917877197266
2022-05-27,24.815650939941406
2022-05-31,24.788440704345703
2022-06-01,24.498199462890625
2022-06-02,25.114961624145508
2022-06-03,24.824724197387695
2022-06-06,24.96984100341797
2022-06-07,24.96984100341797
2022-06-08,24.64331817626953
2022-06-09,23.925823211669922
2022-06-10,23.197118759155273
2022-06-13,22.393674850463867
2022-06-14,22.197484970092773
2022-06-15,22.711313247680664
2022-06-16,21.963926315307617
2022-06-17,22.113405227661133
2022-06-21,22.33761978149414
2022-06-22,22.197484970092773
2022-06-23,21.833133697509766
2022-06-24,22.356304168701172
2022-06-27,22.328277587890625
2022-06-28,22.09471893310547
2022-06-29,21.721023559570312
2022-06-30,21.496807098388672
2022-07-01,21.515491485595703
2022-07-05,20.646652221679688
2022-07-06,20.57191276550293
2022-07-07,20.954946517944336
2022-07-08,21.160480499267578
2022-07-11,20.562570571899414
2022-07-12,20.469144821166992
2022-07-13,20.441118240356445
2022-07-14,20.048736572265625
2022-07-15,20.581254959106445
2022-07-18,20.74007225036621
2022-07-19,21.70233917236328
2022-07-20,21.412723541259766
2022-07-21,21.515491485595703
2022-07-22,21.412723541259766
2022-07-25,21.496807098388672
2022-07-26,20.936264038085938
2022-07-27,21.496807098388672
2022-07-28,21.57154655456543
2022-07-29,22.029321670532227
2022-08-01,22.01997947692871
2022-08-02,21.711679458618164
2022-08-03,22.06669044494629
2022-08-04,22.31893539428711
2022-08-05,22.057350158691406
2022-08-08,22.09471893310547
2022-08-09,21.898529052734375
2022-08-10,22.449729919433594
2022-08-11,22.412357330322266
2022-08-12,22.608549118041992
2022-08-15,22.300251007080078
2022-08-16,22.449729919433594
2022-08-17,22.001293182373047
2022-08-18,21.851818084716797
2022-08-19,21.478120803833008
2022-08-22,20.693359375
2022-08-23,20.684017181396484
2022-08-24,20.76810073852539
2022-08-25,21.02034568786621
2022-08-26,20.207557678222656
2022-08-29,20.366376876831055
2022-08-30,20.487831115722656
2022-08-31,20.40374755859375
2022-09-01,20.12347984313965
2022-09-02,19.945972442626953
2022-09-06,20.076765060424805
2022-09-07,20.590599060058594
2022-09-08,20.34769630432129
2022-09-09,20.945606231689453
2022-09-12,21.534175872802734
2022-09-13,20.637306213378906
2022-09-14,20.609281539916992
2022-09-15,20.42243194580078
2022-09-16,20.188875198364258
2022-09-19,20.357036590576172
2022-09-20,19.88991928100586
2022-09-21,19.562936782836914
2022-09-22,19.525564193725586
2022-09-23,18.74080467224121
2022-09-26,18.469877243041992
2022-09-27,18.245662689208984
2022-09-28,18.834230422973633
2022-09-29,18.46053695678711
2022-09-30,18.441848754882812
2022-10-03,18.890283584594727
2022-10-04,19.880577087402344
2022-10-05,19.544252395629883
2022-10-06,19.114498138427734
2022-10-07,18.6754093170166
2022-10-10,18.712779998779297
2022-10-11,18.46053695678711
2022-10-12,18.432506561279297
2022-10-13,19.011734008789062
2022-10-14,18.77817726135254
2022-10-17,19.46017074584961
2022-10-18,19.77781105041504
2022-10-19,19.45082664489746
2022-10-20,19.366743087768555
2022-10-21,19.79649543762207
2022-10-24,20.02071189880371
2022-10-25,20.45046043395996
2022-10-26,20.72138786315918
2022-10-27,20.515857696533203
2022-10-28,20.70270538330078
2022-10-31,20.38506317138672
2022-11-01,20.534542083740234
2022-11-02,20.076765060424805
2022-11-03,19.759124755859375
2022-11-04,20.84284019470215
2022-11-07,21.039030075073242
2022-11-08,21.34733009338379
2022-11-09,21.085742950439453
2022-11-10,22.533811569213867
2022-11-11,23.197118759155273
2022-11-14,23.028955459594727
2022-11-15,23.122379302978516
2022-11-16,23.131723403930664
2022-11-17,23.21580696105957
2022-11-18,23.290542602539062
2022-11-21,23.047639846801758
2022-11-22,23.253171920776367
2022-11-23,23.421337127685547
2022-11-25,23.598840713500977
2022-11-28,23.18777847290039
2022-11-29,23.271860122680664
2022-11-30,23.720291137695312
2022-12-01,23.897796630859375
2022-12-02,24.04727554321289
2022-12-05,23.720291137695312
2022-12-06,23.430681228637695
2022-12-07,23.514760971069336
2022-12-08,23.58949851989746
2022-12-09,23.598840713500977
2022-12-12,23.626869201660156
2022-12-13,24.01845359802246
2022-12-14,23.99976348876953
2022-12-15,23.233415603637695
2022-12-16,22.990427017211914
2022-12-19,22.990427017211914
2022-12-20,23.037153244018555
2022-12-21,23.28948974609375
2022-12-22,23.046499252319336
2022-12-23,23.111921310424805
2022-12-27,23.18668556213379
2022-12-28,22.981081008911133
2022-12-29,23.410980224609375
2022-12-30,23.111921310424805
2023-01-03,23.504440307617188
2023-01-04,24.177331924438477
2023-01-05,24.02779769897461
2023-01-06,24.635269165039062
2023-01-09,24.96236801147461
2023-01-10,25.214704513549805
2023-01-11,25.52311134338379
2023-01-12,25.953014373779297
2023-01-13,25.971708297729492
2023-01-17,25.99039649963379
2023-01-18,25.887596130371094
2023-01-19,25.710025787353516
2023-01-20,25.953014373779297
2023-01-23,26.046470642089844
2023-01-24,26.00908851623535
2023-01-25,26.177310943603516
2023-01-26,26.177310943603516
2023-01-27,26.158620834350586
2023-01-30,26.027780532836914
2023-01-31,26.20534896850586
2023-02-01,26.653942108154297
2023-02-02,26.981040954589844
2023-02-03,26.56048583984375
2023-02-06,26.24273109436035
2023-02-07,26.289459228515625
2023-02-08,26.280113220214844
2023-02-09,26.289459228515625
2023-02-10,25.953014373779297
2023-02-13,26.196002960205078
2023-02-14,26.289459228515625
2023-02-15,26.32684326171875
2023-02-16,26.214693069458008
2023-02-17,26.308149337768555
2023-02-21,25.86890411376953
2023-02-22,25.747407913208008
2023-02-23,25.971708297729492
2023-02-24,25.27077865600586
2023-02-27,25.681987762451172
2023-02-28,25.50442123413086
2023-03-01,25.691333770751953
2023-03-02,25.597877502441406
2023-03-03,26.11189079284668
2023-03-06,26.2520751953125
2023-03-07,25.756755828857422
2023-03-08,25.924976348876953
2023-03-09,25.728717803955078
2023-03-10,25.51376724243164
2023-03-13,25.186668395996094
2023-03-14,25.644607543945312
2023-03-15,24.72872543334961
2023-03-16,25.046480178833008
2023-03-17,24.71003532409668
2023-03-20,25.121246337890625
2023-03-21,25.681987762451172
2023-03-22,25.6352596282959
2023-03-23,25.6352596282959
2023-03-24,25.336196899414062
2023-03-27,25.67264175415039
2023-03-28,25.700679779052734
2023-03-29,26.055814743041992
2023-03-30,26.523101806640625
2023-03-31,26.59786605834961
2023-04-03,26.663288116455078
2023-04-04,26.78478240966797
2023-04-05,26.513757705688477
2023-04-06,26.71001625061035
2023-04-10,26.719362258911133
2023-04-11,26.775436401367188
2023-04-12,26.93431282043457
2023-04-13,27.26141357421875
2023-04-14,27.233375549316406
2023-04-17,27.083845138549805
2023-04-18,27.289451599121094
2023-04-19,27.28010368347168
2023-04-20,27.093189239501953
2023-04-21,27.345523834228516
2023-04-24,27.438982009887695
2023-04-25,27.093189239501953
2023-04-26,27.17730140686035
2023-04-27,27.37356185913086
2023-04-28,27.4857120513916
2023-05-01,27.50440216064453
2023-05-02,27.13991928100586
2023-05-03,27.289451599121094
2023-05-04,27.17730140686035
2023-05-05,27.569820404052734
2023-05-08,27.50440216064453
2023-05-09,27.326833724975586
2023-05-10,27.298795700073242
2023-05-11,27.06515121459961
2023-05-12,26.96234893798828
2023-05-15,27.083845138549805
2023-05-16,26.896928787231445
2023-05-17,27.06515121459961
2023-05-18,27.17730140686035
2023-05-19,27.40159797668457
2023-05-22,27.298795700073242
2023-05-23,26.94365882873535
2023-05-24,26.504411697387695
2023-05-25,26.43899154663086
2023-05-26,26.71001625061035
2023-05-30,26.56983184814453
2023-05-31,26.149272918701172
2023-06-01,26.56983184814453
2023-06-02,26.738052368164062
2023-06-05,26.56048583984375
2023-06-06,26.64459800720215
2023-06-07,26.528419494628906
2023-06-08,26.864465713500977
2023-06-09,26.65323829650879
2023-06-12,27.01808738708496
2023-06-13,27.258119583129883
2023-06-14,27.421340942382812
2023-06-15,27.77659034729004
2023-06-16,27.757387161254883
2023-06-20,27.31572914123535
2023-06-21,27.258119583129883
2023-06-22,27.219715118408203
2023-06-23,26.81646156311035
