date,price
2021-06-01,75.40653991699219
2021-06-02,75.02986907958984
2021-06-03,73.55006408691406
2021-06-04,74.16888427734375
2021-06-07,73.50523376464844
2021-06-08,73.07474517822266
2021-06-09,72.96711730957031
2021-06-10,73.48572540283203
2021-06-11,73.23406982421875
2021-06-14,73.3868637084961
2021-06-15,72.29032135009766
2021-06-16,71.16682434082031
2021-06-17,72.29032135009766
2021-06-18,72.19145202636719
2021-06-21,72.1465072631836
2021-06-22,71.62521362304688
2021-06-23,72.55098724365234
2021-06-24,73.37786865234375
2021-06-25,74.61820983886719
2021-06-28,75.05862426757812
2021-06-29,74.88784790039062
2021-06-30,74.0969009399414
2021-07-01,73.49471282958984
2021-07-02,72.41615295410156
2021-07-06,70.40284729003906
2021-07-07,70.11522674560547
2021-07-08,68.08393859863281
2021-07-09,69.86357116699219
2021-07-12,69.6298828125
2021-07-13,70.40284729003906
2021-07-14,70.31297302246094
2021-07-15,70.96009826660156
2021-07-16,70.11522674560547
2021-07-19,69.18048858642578
2021-07-20,69.06362915039062
2021-07-21,69.69279479980469
2021-07-22,69.68380737304688
2021-07-23,67.26603698730469
2021-07-26,63.48210525512695
2021-07-27,60.929508209228516
2021-07-28,64.69548034667969
2021-07-29,64.4617919921875
2021-07-30,64.05732727050781
2021-08-02,64.91117858886719
2021-08-03,64.14720916748047
2021-08-04,65.0729751586914
2021-08-05,64.31797790527344
2021-08-06,63.52705001831055
2021-08-09,64.65953063964844
2021-08-10,65.23475646972656
2021-08-11,65.38755798339844
2021-08-12,64.3359603881836
2021-08-13,63.994415283203125
2021-08-16,62.772056579589844
2021-08-17,60.97446060180664
2021-08-18,61.38789367675781
2021-08-19,59.81501007080078
2021-08-20,59.4375
2021-08-23,60.731781005859375
2021-08-24,63.38322830200195
2021-08-25,62.90686798095703
2021-08-26,61.93617248535156
2021-08-27,61.999080657958984
2021-08-30,62.2327766418457
2021-08-31,63.62590408325195
2021-09-01,65.25273895263672
2021-09-02,64.79434967041016
2021-09-03,64.74940490722656
2021-09-07,66.4571304321289
2021-09-08,65.43248748779297
2021-09-09,64.84828186035156
2021-09-10,64.61458587646484
2021-09-13,64.36293029785156
2021-09-14,63.014739990234375
2021-09-15,62.33164596557617
2021-09-16,61.26206588745117
2021-09-17,61.93617248535156
2021-09-20,59.46448516845703
2021-09-21,60.07565689086914
2021-09-22,61.26206588745117
2021-09-23,61.118263244628906
2021-09-24,59.868934631347656
2021-09-27,60.713809967041016
2021-09-28,60.55202102661133
2021-09-29,59.868934631347656
2021-09-30,60.695831298828125
2021-10-01,60.102630615234375
2021-10-04,58.826324462890625
2021-10-05,59.46448516845703
2021-10-06,59.27573013305664
2021-10-07,61.69348907470703
2021-10-08,62.169857025146484
2021-10-11,62.04402160644531
2021-10-12,61.65755081176758
2021-10-13,63.1046028137207
2021-10-14,62.62824630737305
2021-10-15,63.302337646484375
2021-10-18,63.58096694946289
2021-10-19,65.20780181884766
2021-10-20,65.26171112060547
2021-10-21,65.13589477539062
2021-10-22,65.14488983154297
2021-10-25,65.36058807373047
2021-10-26,63.922523498535156
2021-10-27,63.23044204711914
2021-10-28,63.275386810302734
2021-10-29,62.2327766418457
2021-11-01,63.20347595214844
2021-11-02,61.41486740112305
2021-11-03,62.017059326171875
2021-11-04,61.81034469604492
2021-11-05,60.803688049316406
2021-11-08,61.405879974365234
2021-11-09,60.902557373046875
2021-11-10,61.495758056640625
2021-11-11,63.50007247924805
2021-11-12,63.50906753540039
2021-11-15,63.041690826416016
2021-11-16,63.805660247802734
2021-11-17,63.15852355957031
2021-11-18,61.405879974365234
2021-11-19,61.72945022583008
2021-11-22,61.073326110839844
2021-11-23,60.65987777709961
2021-11-24,60.884578704833984
2021-11-26,59.30270004272461
2021-11-29,58.93417739868164
2021-11-30,58.61061477661133
2021-12-01,58.197166442871094
2021-12-02,58.376930236816406
2021-12-03,56.70517349243164
2021-12-06,57.63092803955078
2021-12-07,58.72745895385742
2021-12-08,59.2667350769043
2021-12-09,59.23078155517578
2021-12-10,59.23078155517578
2021-12-13,58.25935363769531
2021-12-14,58.09638214111328
2021-12-15,56.729305267333984
2021-12-16,56.88321304321289
2021-12-17,56.2132568359375
2021-12-20,54.95481491088867
2021-12-21,56.620670318603516
2021-12-22,56.421485900878906
2021-12-23,56.79267501831055
2021-12-27,56.60255432128906
2021-12-28,56.02313232421875
2021-12-29,55.19021224975586
2021-12-30,57.17293167114258
2021-12-31,56.82889175415039
2022-01-03,56.8198356628418
2022-01-04,55.76057815551758
2022-01-05,54.50214385986328
2022-01-06,55.244529724121094
2022-01-07,56.12272262573242
2022-01-10,56.24946594238281
2022-01-11,57.76140594482422
2022-01-12,59.01078414916992
2022-01-13,57.218196868896484
2022-01-14,57.65276336669922
2022-01-18,56.92848587036133
2022-01-19,57.20914077758789
2022-01-20,58.69391632080078
2022-01-21,57.507911682128906
2022-01-24,56.68403244018555
2022-01-25,56.43959426879883
2022-01-26,55.38938522338867
2022-01-27,54.27579879760742
2022-01-28,54.14905548095703
2022-01-31,56.67498016357422
2022-02-01,57.028072357177734
2022-02-02,56.539180755615234
2022-02-03,56.158931732177734
2022-02-04,56.49391174316406
2022-02-07,56.1046142578125
2022-02-08,56.729305267333984
2022-02-09,57.97868728637695
2022-02-10,57.48979949951172
2022-02-11,56.330955505371094
2022-02-14,55.89637756347656
2022-02-15,57.18198013305664
2022-02-16,57.263458251953125
2022-02-17,56.8198356628418
2022-02-18,55.74247360229492
2022-02-22,54.2486457824707
2022-02-23,53.6601676940918
2022-02-24,53.3795051574707
2022-02-25,53.6601676940918
2022-02-28,53.0626335144043
2022-03-01,53.04452896118164
2022-03-02,52.65522003173828
2022-03-03,51.27003860473633
2022-03-04,50.21982955932617
2022-03-07,48.309539794921875
2022-03-08,47.72106170654297
2022-03-09,48.65357208251953
2022-03-10,46.516944885253906
2022-03-11,44.45273971557617
2022-03-14,41.25685119628906
2022-03-15,40.94903564453125
2022-03-16,49.522708892822266
2022-03-17,47.65768814086914
2022-03-18,49.8486442565918
2022-03-21,47.983612060546875
2022-03-22,49.830528259277344
2022-03-23,49.513648986816406
2022-03-24,49.05192565917969
2022-03-25,48.065093994140625
2022-03-28,48.62641143798828
2022-03-29,49.549869537353516
2022-03-30,49.64946365356445
2022-03-31,47.88401794433594
2022-04-01,49.56797409057617
2022-04-04,51.14329528808594
2022-04-05,49.721885681152344
2022-04-06,48.907066345214844
2022-04-07,48.04698181152344
2022-04-08,48.17374038696289
2022-04-11,47.02394104003906
2022-04-12,46.9696159362793
2022-04-13,47.748226165771484
2022-04-14,47.26837921142578
2022-04-18,46.906246185302734
2022-04-19,46.58937454223633
2022-04-20,45.177024841308594
2022-04-21,43.628875732421875
2022-04-22,43.90048599243164
2022-04-25,43.058502197265625
2022-04-26,42.09883117675781
2022-04-27,43.601715087890625
2022-04-28,44.04533386230469
2022-04-29,45.68402099609375
2022-05-02,45.928462982177734
2022-05-03,46.48073196411133
2022-05-04,46.68896484375
2022-05-05,44.335044860839844
2022-05-06,43.02228927612305
2022-05-09,41.44697952270508
2022-05-10,42.05356216430664
2022-05-11,42.0082893371582
2022-05-12,42.05356216430664
2022-05-13,43.7465705871582
2022-05-16,43.66509246826172
2022-05-17,45.04121780395508
2022-05-18,43.8008918762207
2022-05-19,44.878257751464844
2022-05-20,45.032169342041016
2022-05-23,45.05027389526367
2022-05-24,43.32105255126953
2022-05-25,43.728458404541016
2022-05-26,45.24040603637695
2022-05-27,45.45768356323242
2022-05-31,46.888145446777344
2022-06-01,46.435462951660156
2022-06-02,47.73011016845703
2022-06-03,46.99678039550781
2022-06-06,48.11035919189453
2022-06-07,48.979496002197266
2022-06-08,50.53670120239258
2022-06-09,48.54465866088867
2022-06-10,48.66300964355469
2022-06-13,46.569000244140625
2022-06-14,48.04391860961914
2022-06-15,48.98167037963867
2022-06-16,47.23362350463867
2022-06-17,48.053016662597656
2022-06-21,49.34584045410156
2022-06-22,48.58108139038086
2022-06-23,49.44599914550781
2022-06-24,50.8116569519043
2022-06-27,50.948219299316406
2022-06-28,50.95732116699219
2022-06-29,50.675086975097656
2022-06-30,50.8116569519043
2022-07-01,50.829864501953125
2022-07-05,50.638671875
2022-07-06,49.88300704956055
2022-07-07,51.002845764160156
2022-07-08,50.54762649536133
2022-07-11,48.29884719848633
2022-07-12,48.053016662597656
2022-07-13,47.83451843261719
2022-07-14,47.25183868408203
2022-07-15,46.71467590332031
2022-07-18,47.47945022583008
2022-07-19,47.91645431518555
2022-07-20,47.5340690612793
2022-07-21,47.8618278503418
2022-07-22,46.760196685791016
2022-07-25,46.978694915771484
2022-07-26,46.778404235839844
2022-07-27,47.24272918701172
2022-07-28,46.71467590332031
2022-07-29,45.23976135253906
2022-08-01,44.71171188354492
2022-08-02,44.456787109375
2022-08-03,44.83916473388672
2022-08-04,45.521995544433594
2022-08-05,45.166927337646484
2022-08-08,44.8300666809082
2022-08-09,44.5660400390625
2022-08-10,44.5660400390625
2022-08-11,45.37632751464844
2022-08-12,45.503787994384766
2022-08-15,45.29438400268555
2022-08-16,45.0212516784668
2022-08-17,44.88468551635742
2022-08-18,44.44767379760742
2022-08-19,44.129024505615234
2022-08-22,44.30200958251953
2022-08-23,44.38394546508789
2022-08-24,44.38394546508789
2022-08-25,46.241249084472656
2022-08-26,45.86796188354492
2022-08-29,45.47647476196289
2022-08-30,44.42036819458008
2022-08-31,45.23976135253906
2022-09-01,44.81185531616211
2022-09-02,43.992462158203125
2022-09-06,43.145748138427734
2022-09-07,43.74664306640625
2022-09-08,43.182167053222656
2022-09-09,44.028873443603516
2022-09-12,44.66618728637695
2022-09-13,43.182167053222656
2022-09-14,43.25499725341797
2022-09-15,42.899925231933594
